Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosX.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosY.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosZ.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[1],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C2C1Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C1C0Jnt.Pos[0]
  9.833333333333334e-01,  4.620776277274032e-01,  4.681205402728620e-01,  1.050555345396993e+00,  1.582963303465027e+00, -1.818406742834763e-01,  1.328462100231186e-01,  6.386317552830317e-04, -7.688295044739073e-15, -1.209404829542739e-03,  2.046283667092930e-03,  5.104402476503787e-03, -3.875136695122121e-03,  3.613506516751744e-03,  1.125096476196349e-02, -6.843055010537934e-03,  5.199133488525991e-03,  1.763076835281157e-02, -9.845826015282453e-03,  6.706725616423250e-03,  2.392444036224714e-02, -1.270081903016589e-02,  8.207297448480760e-03,  2.968052271682978e-02, -1.554251740441118e-02,  8.987704307329463e-03,  3.591809066859813e-02, -1.702040793567119e-02,  2.255140518769849e-17,  0.000000000000000e+00, -4.440892098500625e-16,  2.125036258071588e-17,  2.775557561562891e-17, -4.024558464266191e-16,  3.569193551822280e-16,  1.387778780781445e-17, -4.163336342344336e-16, -1.994931997373328e-16,  0.000000000000000e+00, -4.579669976578770e-16,  2.385244779468109e-17,  1.387778780781445e-17, -4.579669976578770e-16,  2.428612866367529e-17,  2.775557561562891e-17, -4.718447854656914e-16,  9.714451465470117e-17, -1.304512053934559e-15
  9.916666666666667e-01,  4.621327053661913e-01,  4.681119681321677e-01,  1.050546440363876e+00,  1.582952115010922e+00, -1.816770909648487e-01,  1.327358155756719e-01,  6.375661529290071e-04, -8.382184489847448e-15, -1.210720777290312e-03,  2.042869297737249e-03,  5.105654771031182e-03, -3.879353213264644e-03,  3.607477124973851e-03,  1.125372503050985e-02, -6.850500906740230e-03,  5.190458365741897e-03,  1.763509381790447e-02, -9.856539212593609e-03,  6.695534969302784e-03,  2.393030989269425e-02, -1.271463873204484e-02,  8.193602990886029e-03,  2.968780442244652e-02, -1.555942914502174e-02,  8.972707685568225e-03,  3.592690267521552e-02, -1.703892776206761e-02,  2.385244779468110e-17,  2.775557561562891e-17, -4.440892098500626e-16,  2.211772431870429e-17,  2.775557561562891e-17, -4.163336342344337e-16,  2.602085213965211e-17,  6.938893903907228e-17, -4.302114220422482e-16,  1.344410693882025e-16, -2.775557561562891e-17, -4.718447854656914e-16,  1.353084311261909e-16,  1.387778780781445e-17, -4.579669976578770e-16,  1.864827736675067e-17, -2.775557561562891e-17, -4.163336342344336e-16,  5.551115123125781e-17, -1.249000902703301e-15
  1.000000000000000e+00,  4.621877346277582e-01,  4.681028853258365e-01,  1.050537733460915e+00,  1.582938777050125e+00, -1.815176555611341e-01,  1.326213963953288e-01,  6.366372250519727e-04, -9.325874135259905e-15, -1.212122885368360e-03,  2.039892856418794e-03,  5.104648184239426e-03, -3.883845803611988e-03,  3.602221064791102e-03,  1.125150634329440e-02, -6.858434315367114e-03,  5.182895916803505e-03,  1.763161703514303e-02, -9.867953845521384e-03,  6.685779637931114e-03,  2.392559199951125e-02, -1.272936326474431e-02,  8.181664988522340e-03,  2.968195143137629e-02, -1.557744816452024e-02,  8.959634535005210e-03,  3.591981963742964e-02, -1.705866015512093e-02,  2.432949675057472e-16, -1.387778780781446e-17, -4.440892098500626e-16, -5.308253836489029e-16,  1.387778780781445e-17, -5.689893001203926e-16,  1.340073885192083e-16,  0.000000000000000e+00, -4.302114220422481e-16,  1.314053033052431e-16, -1.387778780781445e-17, -4.163336342344336e-16,  2.428612866367530e-17,  1.387778780781446e-17, -4.579669976578771e-16,  7.988401606873195e-16,  0.000000000000000e+00, -3.330669073875469e-16,  8.326672684688673e-17, -1.387778780781445e-15
  1.008333333333334e+00,  4.622427635908729e-01,  4.680934706296974e-01,  1.050529102822086e+00,  1.582922828315029e+00, -1.813629283696767e-01,  1.325016173011258e-01,  6.359042827656546e-04, -1.069977523668109e-14, -1.213559116615939e-03,  2.037544385922020e-03,  5.101343484716416e-03, -3.888447730341017e-03,  3.598073930361795e-03,  1.124422222766200e-02, -6.866560799731167e-03,  5.176928996474545e-03,  1.762020249798296e-02, -9.879646276904826e-03,  6.678082490414657e-03,  2.391010280425479e-02, -1.274444614908501e-02,  8.172245670840950e-03,  2.966273562508294e-02, -1.559590571373964e-02,  8.949319563163027e-03,  3.589656549600959e-02, -1.707887277634740e-02,  3.577867169202164e-16,  1.387778780781445e-17, -4.163336342344336e-16, -8.933825901280554e-17,  0.000000000000000e+00, -4.579669976578770e-16,  6.895525817007808e-16, -1.387778780781446e-17, -3.885780586188048e-16,  2.081668171172168e-17,  0.000000000000000e+00, -4.163336342344336e-16, -3.092144595928658e-16,  4.163336342344336e-17, -4.996003610813203e-16,  2.437286483747413e-16, -1.387778780781445e-17, -4.440892098500625e-16,  0.000000000000000e+00, -1.207367539279858e-15
  1.016666666666667e+00,  4.622979377801780e-01,  4.680840100433953e-01,  1.050520421358501e+00,  1.582903772959570e+00, -1.812132887129259e-01,  1.323750867879701e-01,  6.354152173158502e-04, -1.208755412741880e-14, -1.214971693646657e-03,  2.035977337873206e-03,  5.095897695453643e-03, -3.892973864975756e-03,  3.595306699976449e-03,  1.123221878879349e-02, -6.874553443791948e-03,  5.172947489839759e-03,  1.760139256882659e-02, -9.891146138108013e-03,  6.672946466766700e-03,  2.388457827694541e-02, -1.275928062369261e-02,  8.165960506337822e-03,  2.963107004372894e-02, -1.561405927369734e-02,  8.942436761555778e-03,  3.585824517284825e-02, -1.709875250290113e-02,  1.327063459122257e-16,  0.000000000000000e+00, -4.163336342344335e-16,  2.341876692568689e-17,  2.775557561562891e-17, -4.579669976578770e-16, -8.890457814381134e-17, -1.387778780781445e-17, -4.718447854656914e-16,  2.467644144577008e-16,  1.387778780781446e-17, -4.302114220422482e-16,  2.125036258071588e-17,  0.000000000000000e+00, -4.302114220422481e-16,  1.322726650432315e-16, -1.387778780781446e-17, -4.440892098500626e-16,  4.163336342344336e-17, -1.262878690511115e-15
  1.025000000000000e+00,  4.623534830267149e-01,  4.680748699192088e-01,  1.050511573284792e+00,  1.582881205647384e+00, -1.810689151122539e-01,  1.322405008036876e-01,  6.351975432023113e-04, -1.344757744077199e-14, -1.216302078319749e-03,  2.035279873361217e-03,  5.088656233303874e-03, -3.897236641458178e-03,  3.594075056189214e-03,  1.121625738374427e-02, -6.882081027013362e-03,  5.171175393833700e-03,  1.757638032845890e-02, -9.901976867161367e-03,  6.670660516290926e-03,  2.385063739354146e-02, -1.277325193797932e-02,  8.163163094219231e-03,  2.958896317954980e-02, -1.563115654868019e-02,  8.939373352061047e-03,  3.580728925877116e-02, -1.711747550556647e-02, -3.100818213308542e-16,  4.163336342344336e-17, -4.579669976578770e-16,  6.899862625697748e-16,  0.000000000000000e+00, -3.885780586188047e-16, -9.107298248878235e-17, -2.775557561562891e-17, -4.718447854656914e-16,  1.357421119951852e-16,  2.775557561562891e-17, -4.579669976578771e-16, -9.063930161978817e-17, -2.775557561562891e-17, -4.857225732735060e-16,  4.627374872168132e-16,  0.000000000000000e+00, -3.330669073875469e-16, -1.387778780781446e-17, -1.276756478318930e-15
  1.033333333333333e+00,  4.624096697366150e-01,  4.680664499015725e-01,  1.050502470115490e+00,  1.582854878549129e+00, -1.809298179417647e-01,  1.320968487314931e-01,  6.352562284476075e-04, -1.468270065439346e-14, -1.217498579248781e-03,  2.035467910760480e-03,  5.080100780362080e-03, -3.901070431883700e-03,  3.594407109061676e-03,  1.119739972116679e-02, -6.888851069167874e-03,  5.171653153372347e-03,  1.754682952214157e-02, -9.911717641868897e-03,  6.671276811704050e-03,  2.381053780801982e-02, -1.278581724398687e-02,  8.163917280400113e-03,  2.953921586504710e-02, -1.564653323319563e-02,  8.940199251505365e-03,  3.574708720067921e-02, -1.713431431206930e-02,  2.437286483747414e-16, -1.387778780781446e-17, -4.440892098500626e-16,  2.515349040166370e-17,  2.775557561562891e-17, -4.996003610813204e-16,  3.543172699682628e-16, -1.387778780781446e-17, -4.302114220422482e-16, -5.342948306008566e-16,  2.775557561562891e-17, -4.857225732735060e-16,  1.353084311261909e-16, -1.387778780781445e-17, -4.996003610813203e-16,  4.675079767757494e-16,  1.387778780781445e-17, -4.024558464266191e-16, -2.775557561562891e-17, -1.346145417358002e-15
  1.041666666666667e+00,  4.624667774817519e-01,  4.680591238413524e-01,  1.050493065761440e+00,  1.582824682732394e+00, -1.807959670840910e-01,  1.319435818483627e-01,  6.355786361418629e-04, -1.555700135686790e-14, -1.218522253170317e-03,  2.036500959294611e-03,  5.070782795409306e-03, -3.904350455478845e-03,  3.596231356434330e-03,  1.117686130930977e-02, -6.894643221461822e-03,  5.174277890746468e-03,  1.751464490602762e-02, -9.920051423148401e-03,  6.674662643866256e-03,  2.376686421913416e-02, -1.279656757084652e-02,  8.168060663215746e-03,  2.948503466258596e-02, -1.565968885268156e-02,  8.944736615944108e-03,  3.568151944228509e-02, -1.714872085925004e-02,  1.322726650432315e-16, -1.387778780781445e-17, -4.302114220422481e-16,  3.560519934442396e-16,  2.775557561562891e-17, -4.024558464266191e-16, -5.325601071248798e-16,  1.387778780781446e-17, -5.134781488891349e-16,  5.772292366312826e-16, -1.387778780781446e-17, -4.024558464266192e-16, -3.109491830688427e-16,  0.000000000000000e+00, -4.996003610813204e-16,  8.018759267702789e-16,  0.000000000000000e+00, -3.885780586188047e-16, -1.387778780781445e-17, -1.235123114895486e-15
  1.050000000000000e+00,  4.625250728192823e-01,  4.680531939852626e-01,  1.050483364007475e+00,  1.582790588178216e+00, -1.806674777186877e-01,  1.317806356290956e-01,  6.361426028696367e-04, -1.616762407030594e-14, -1.219348024942341e-03,  2.038308003637819e-03,  5.061282457690335e-03, -3.906996367267658e-03,  3.599422393246552e-03,  1.115592096117086e-02, -6.899315603715264e-03,  5.178869172447067e-03,  1.748183043766313e-02, -9.926774072999267e-03,  6.680585258985524e-03,  2.372233593904529e-02, -1.280523958668598e-02,  8.175308412225966e-03,  2.942979313514816e-02, -1.567030115703756e-02,  8.952673531281817e-03,  3.561466852425707e-02, -1.716034225522932e-02,  5.789639601072593e-16,  2.775557561562891e-17, -4.024558464266191e-16, -8.803721640582294e-17,  0.000000000000000e+00, -4.857225732735059e-16,  8.001412032943021e-16, -1.387778780781445e-17, -3.885780586188047e-16, -5.334274688628683e-16,  1.387778780781446e-17, -5.412337245047639e-16,  2.424276057677588e-16, -2.775557561562891e-17, -4.163336342344337e-16,  1.344410693882025e-16, -1.387778780781445e-17, -4.718447854656914e-16, -1.387778780781445e-17, -1.346145417358002e-15
  1.058333333333333e+00,  4.625847926616936e-01,  4.680488783236967e-01,  1.050473409802145e+00,  1.582752615429956e+00, -1.805447274649856e-01,  1.316083120491250e-01,  6.369240993767156e-04, -1.644517985004596e-14, -1.219962640214198e-03,  2.040812050019241e-03,  5.052187658608038e-03, -3.908965698078291e-03,  3.603844257165953e-03,  1.113587448864812e-02, -6.902793220153511e-03,  5.185231375110348e-03,  1.745041671263470e-02, -9.931777687078812e-03,  6.688792308807152e-03,  2.367970842696251e-02, -1.281169409815395e-02,  8.185351718441683e-03,  2.937690968953473e-02, -1.567819980960360e-02,  8.963671824825136e-03,  3.555067125532339e-02, -1.716899196655448e-02,  4.653395724307784e-16, -1.387778780781445e-17, -4.024558464266191e-16,  1.348747502571967e-16,  1.387778780781445e-17, -4.440892098500625e-16,  1.322726650432315e-16, -2.775557561562891e-17, -4.163336342344336e-16, -8.933825901280554e-17, -1.387778780781445e-17, -4.996003610813203e-16,  3.577867169202164e-16,  4.163336342344336e-17, -4.302114220422481e-16,  3.564856743132338e-16,  0.000000000000000e+00, -4.579669976578770e-16, -9.714451465470117e-17, -1.276756478318930e-15
  1.066666666666667e+00,  4.626461225261240e-01,  4.680463228578089e-01,  1.050463269651306e+00,  1.582710845673016e+00, -1.804283431386369e-01,  1.314270953077611e-01,  6.379030293791082e-04, -1.604272397334385e-14, -1.220361403635559e-03,  2.043948706566395e-03,  5.044064483485048e-03, -3.910243403217732e-03,  3.609383239396266e-03,  1.111796963935665e-02, -6.905049503542988e-03,  5.193200893880215e-03,  1.742235900763505e-02, -9.935024040302588e-03,  6.699072747999927e-03,  2.364163493654297e-02, -1.281588179604122e-02,  8.197932316960733e-03,  2.932967593692908e-02, -1.568332446866248e-02,  8.977448674050413e-03,  3.549351100161439e-02, -1.717460391379857e-02, -3.122502256758252e-16,  0.000000000000000e+00, -4.579669976578770e-16,  1.024787893433299e-15,  0.000000000000000e+00, -4.024558464266191e-16, -7.580741590018647e-16, -1.387778780781446e-17, -5.134781488891349e-16,  2.385244779468110e-17,  0.000000000000000e+00, -4.996003610813204e-16,  1.575562597055935e-15, -5.551115123125783e-17, -3.053113317719180e-16, -1.994931997373328e-16,  1.387778780781446e-17, -4.996003610813204e-16,  0.000000000000000e+00, -1.179611963664229e-15
  1.075000000000000e+00,  4.627091771939512e-01,  4.680456148172540e-01,  1.050453015251748e+00,  1.582665428013523e+00, -1.803191146213223e-01,  1.312374742807552e-01,  6.390664562999134e-04, -1.551536799623298e-14, -1.220545940743647e-03,  2.047676522293769e-03,  5.037419132185222e-03, -3.910834691182569e-03,  3.615966142168413e-03,  1.110332216325027e-02, -6.906093651501658e-03,  5.202672411392524e-03,  1.739940575307814e-02, -9.936526366254946e-03,  6.711290720333263e-03,  2.361048803705524e-02, -1.281781975127389e-02,  8.212883954897516e-03,  2.929103527308051e-02, -1.568569602461191e-02,  8.993822017594962e-03,  3.544674973393547e-02, -1.717720097376313e-02,  1.344410693882025e-16,  0.000000000000000e+00, -4.718447854656914e-16, -1.994931997373328e-16,  2.775557561562891e-17, -4.440892098500625e-16,  2.211772431870428e-17,  2.775557561562891e-17, -4.024558464266191e-16,  4.670742959067552e-16, -4.163336342344336e-17, -4.440892098500625e-16,  3.534499082302745e-16, -2.775557561562892e-17, -4.163336342344338e-16, -3.105155021998485e-16,  4.163336342344337e-17, -4.718447854656915e-16, -2.775557561562891e-17, -1.262878690511116e-15
  1.083333333333333e+00,  4.627739928080017e-01,  4.680467790136772e-01,  1.050442717020554e+00,  1.582616586876797e+00, -1.802179072036106e-01,  1.310398312791322e-01,  6.404102154720676e-04, -1.447453382933584e-14, -1.220526010859801e-03,  2.051982152927294e-03,  5.032654953834995e-03, -3.910770832478477e-03,  3.623569400994233e-03,  1.109282110989654e-02, -6.905980884221717e-03,  5.213612022929717e-03,  1.738295012966526e-02, -9.936364116058735e-03,  6.725402489745967e-03,  2.358815823422976e-02, -1.281761045340727e-02,  8.230153110624071e-03,  2.926333304849357e-02, -1.568543989815863e-02,  9.012733244619165e-03,  3.541322569448630e-02, -1.717692049302726e-02, -9.020562075079394e-17,  1.387778780781445e-17, -4.302114220422481e-16,  2.341876692568689e-17,  2.775557561562891e-17, -4.440892098500625e-16,  2.255140518769849e-17, -1.387778780781445e-17, -4.579669976578770e-16,  6.878178582248038e-16, -4.163336342344336e-17, -4.024558464266191e-16,  1.994931997373328e-17, -1.387778780781445e-17, -4.163336342344336e-16,  2.038300084272748e-17, -1.387778780781445e-17, -4.163336342344336e-16,  1.387778780781446e-17, -1.262878690511115e-15
  1.091666666666667e+00,  4.628405285581538e-01,  4.680497672154134e-01,  1.050432442166942e+00,  1.582564652681319e+00, -1.801255917138670e-01,  1.308344296007799e-01,  6.419394367360394e-04, -1.346145523999473e-14, -1.220323991587253e-03,  2.056882035324337e-03,  5.030031780536933e-03, -3.910123528716191e-03,  3.632222041513073e-03,  1.108703919311267e-02, -6.904837818672747e-03,  5.226061490746642e-03,  1.737388960573486e-02, -9.934719466921567e-03,  6.741461928285008e-03,  2.357586336652415e-02, -1.281548890555271e-02,  8.249805709594537e-03,  2.924808010653461e-02, -1.568284367232665e-02,  9.034254549230472e-03,  3.539476724085769e-02, -1.717407740000677e-02, -9.107298248878237e-17, -2.775557561562891e-17, -4.718447854656915e-16,  2.211772431870429e-17,  1.387778780781446e-17, -4.579669976578771e-16,  2.255140518769849e-17,  0.000000000000000e+00, -4.302114220422482e-16,  4.679416576447436e-16,  4.163336342344336e-17, -3.885780586188047e-16,  1.301042606982605e-16, -2.775557561562891e-17, -4.302114220422481e-16, -6.466181756703547e-16, -2.775557561562891e-17, -4.996003610813203e-16,  2.775557561562891e-17, -1.262878690511116e-15
  1.100000000000000e+00,  4.629086829665420e-01,  4.680544679581363e-01,  1.050422254510297e+00,  1.582510090413297e+00, -1.800430072902210e-01,  1.306215323220330e-01,  6.436670223691840e-04, -1.235123212812465e-14, -1.219976656553655e-03,  2.062417510558241e-03,  5.029659569871892e-03, -3.909010608789482e-03,  3.641997067405281e-03,  1.108621877797015e-02, -6.902872527412222e-03,  5.240125852946809e-03,  1.737260397826621e-02, -9.931891794808629e-03,  6.759604531943658e-03,  2.357411880740397e-02, -1.281184129368879e-02,  8.272007563857571e-03,  2.924591581655213e-02, -1.567837993886632e-02,  9.058567510034558e-03,  3.539214811030677e-02, -1.716918922375892e-02,  6.873841773558096e-16,  1.387778780781445e-17, -3.330669073875469e-16, -2.012279232133096e-16,  2.775557561562891e-17, -4.302114220422482e-16,  2.419939248987646e-16, -4.163336342344337e-17, -4.579669976578771e-16,  2.038300084272748e-17, -1.387778780781446e-17, -4.579669976578771e-16,  3.530162273612802e-16,  1.387778780781446e-17, -3.469446951953614e-16, -9.107298248878235e-17,  0.000000000000000e+00, -4.302114220422481e-16,  1.387778780781445e-17, -1.221245327087672e-15
  1.108333333333333e+00,  4.629783214842675e-01,  4.680607301699382e-01,  1.050412220644383e+00,  1.582453505874493e+00, -1.799709797506168e-01,  1.304016189120319e-01,  6.456090452749937e-04, -1.139366469414714e-14, -1.219533018327315e-03,  2.068640078917257e-03,  5.031529625509884e-03, -3.907589117218847e-03,  3.652985422380577e-03,  1.109034069628958e-02, -6.900362333377691e-03,  5.255935959854101e-03,  1.737906320985895e-02, -9.928280113521400e-03,  6.779999093693790e-03,  2.358288379698964e-02, -1.280718233360282e-02,  8.296965232351185e-03,  2.925678961207504e-02, -1.567267857676883e-02,  9.085898327036355e-03,  3.540530710946718e-02, -1.716294573654465e-02, -3.126839065448195e-16,  1.387778780781446e-17, -4.579669976578771e-16, -3.144186300207963e-16, -4.163336342344337e-17, -4.857225732735060e-16,  1.132774429812855e-15,  1.387778780781445e-17, -3.191891195797325e-16, -6.474855374083431e-16,  1.387778780781445e-17, -4.857225732735059e-16,  1.951563910473908e-17,  0.000000000000000e+00, -4.024558464266191e-16,  1.019583723005368e-15,  0.000000000000000e+00, -2.914335439641036e-16,  2.775557561562891e-17, -1.235123114895486e-15
  1.116666666666667e+00,  4.630492865764226e-01,  4.680683680413747e-01,  1.050402418372438e+00,  1.582395669057074e+00, -1.799103628964985e-01,  1.301755206645145e-01,  6.477771623030013e-04, -1.061650851597302e-14, -1.219050726895230e-03,  2.075587090905277e-03,  5.035541826120814e-03, -3.906043774269736e-03,  3.665253063224910e-03,  1.109918426375688e-02, -6.897633431756020e-03,  5.273586710457872e-03,  1.739292147825715e-02, -9.924353754528732e-03,  6.802768030379657e-03,  2.360168906452831e-02, -1.280211744875337e-02,  8.324828521630160e-03,  2.928011931851338e-02, -1.566648046775457e-02,  9.116411051430436e-03,  3.543353971571690e-02, -1.715615826826574e-02,  4.623038063478190e-16, -8.326672684688673e-17, -3.885780586188047e-16, -4.215378046623640e-16,  9.714451465470117e-17, -4.163336342344336e-16,  4.631711680858074e-16, -4.163336342344336e-17, -3.885780586188047e-16,  3.530162273612801e-16, -1.387778780781445e-17, -3.885780586188047e-16,  1.908195823574487e-17,  1.387778780781445e-17, -3.885780586188047e-16, -6.453171330633721e-16,  1.387778780781445e-17, -4.579669976578770e-16, -2.775557561562891e-17, -1.054711873393899e-15
  1.125000000000000e+00,  4.631213876812174e-01,  4.680771615875745e-01,  1.050392935148504e+00,  1.582337566756597e+00, -1.798620235598606e-01,  1.299443495651702e-01,  6.501722613938368e-04, -9.797718971108053e-15, -1.218590780223538e-03,  2.083261391641131e-03,  5.041514982957512e-03, -3.904570027694507e-03,  3.678805014091216e-03,  1.111235010978671e-02, -6.895030961268311e-03,  5.293085333541010e-03,  1.741355295177186e-02, -9.920609305362191e-03,  6.827920666911747e-03,  2.362968537460241e-02, -1.279728722210117e-02,  8.355608842973239e-03,  2.931485137930707e-02, -1.566056951967858e-02,  9.150118179563085e-03,  3.547557096026831e-02, -1.714968526618228e-02, -3.126839065448195e-16,  6.938893903907228e-17, -3.885780586188048e-16,  1.908195823574487e-17, -1.387778780781445e-17, -4.163336342344336e-16,  4.618701254788248e-16,  0.000000000000000e+00, -3.191891195797325e-16, -2.016616040823038e-16, -1.387778780781445e-17, -4.579669976578770e-16,  1.734723475976807e-17,  0.000000000000000e+00, -3.747002708109902e-16,  1.301042606982605e-16,  0.000000000000000e+00, -3.885780586188047e-16,  0.000000000000000e+00, -1.096345236817342e-15
  1.133333333333333e+00,  4.631944045819882e-01,  4.680868930778194e-01,  1.050383851746276e+00,  1.582280434538622e+00, -1.798267236909494e-01,  1.297093254084463e-01,  6.527835759120248e-04, -9.187096259974077e-15, -1.218209107612490e-03,  2.091628483007731e-03,  5.049200978079023e-03, -3.903347084388589e-03,  3.693580355196107e-03,  1.112929134055017e-02, -6.892871381109908e-03,  5.314344177376684e-03,  1.744010062314926e-02, -9.917502089291005e-03,  6.855343935201474e-03,  2.366570979327078e-02, -1.279327900695035e-02,  8.389167830282578e-03,  2.935954306531641e-02, -1.565566450106567e-02,  9.186868188527705e-03,  3.552965491443468e-02, -1.714431384432336e-02,  1.734723475976807e-17, -2.775557561562891e-17, -3.747002708109903e-16,  1.292368989602721e-16, -2.775557561562891e-17, -3.747002708109903e-16,  1.778091562876227e-17,  1.387778780781446e-17, -3.608224830031759e-16,  3.521488656232917e-16,  0.000000000000000e+00, -3.191891195797325e-16,  1.778091562876227e-17, -1.387778780781445e-17, -3.885780586188047e-16, -3.152859917587847e-16,  2.775557561562891e-17, -3.469446951953614e-16, -8.326672684688674e-17, -1.068589661201713e-15
  1.141666666666667e+00,  4.632681112629643e-01,  4.680974030121782e-01,  1.050375220187488e+00,  1.582225737753502e+00, -1.798049546243624e-01,  1.294716614396203e-01,  6.555907410474931e-04, -8.604229126743202e-15, -1.217946886940173e-03,  2.100623112726149e-03,  5.058304061377176e-03, -3.902506885205579e-03,  3.709463858361673e-03,  1.114935607288164e-02, -6.891387683970394e-03,  5.337197451014681e-03,  1.747154296211837e-02, -9.915367337506436e-03,  6.884823969914332e-03,  2.370837613363815e-02, -1.279052524144141e-02,  8.425243767710101e-03,  2.941247468107457e-02, -1.565229460434891e-02,  9.226374476712484e-03,  3.559371047680538e-02, -1.714062351441507e-02, -2.046973701652632e-16, -5.551115123125781e-17, -4.302114220422481e-16,  1.778091562876227e-17,  1.387778780781445e-17, -3.469446951953613e-16,  1.734723475976807e-17, -1.387778780781445e-17, -3.747002708109902e-16,  5.720250662033520e-16,  0.000000000000000e+00, -2.636779683484746e-16,  1.691355389077387e-17,  1.387778780781445e-17, -3.191891195797325e-16, -3.157196726277788e-16,  2.775557561562891e-17, -3.747002708109902e-16, -5.551115123125783e-17, -9.853229343548262e-16
