time(sec),semimem,bifem,vasmed,vaslat,rf,medgas,latgas,tfl,tibant,peronl,soleus,addmagnus,gmax,gmed, sartorius
3.446667,-0.001455,-0.057144,0.002441,0.333496,0.008352,0.017509,0.015590,0.113030,0.062563,0.025503,-0.013092,-0.008370,0.008675,-0.014225,0.000172,
3.447500,0.002781,-0.068963,-0.002294,0.267391,0.005992,0.024254,0.017286,0.038356,0.047150,0.027967,0.046638,-0.004449,0.015117,-0.014951,0.001985,
3.448333,-0.000451,-0.070332,0.000600,-0.346662,0.008217,0.024111,0.014382,-0.062532,0.034954,0.046565,0.065163,0.002664,0.014297,-0.003635,-0.000619,
3.449167,0.001207,-0.053500,-0.001544,-1.118205,0.005705,0.029769,0.013444,-0.069411,0.050512,0.051408,0.042477,0.007177,0.011861,-0.004234,0.002736,
3.450000,0.001195,0.017053,0.000432,-1.206129,-0.016050,0.011950,0.014169,-0.032806,0.075016,0.027251,0.017020,-0.002196,0.010100,0.007362,-0.001224,
3.450833,-0.000334,0.093528,0.000271,-0.851694,-0.010369,0.015077,0.006492,-0.002327,0.093316,0.010426,0.011668,-0.003171,0.001842,0.000177,0.002300,
3.451667,0.002111,0.123240,-0.000806,-0.660428,-0.012202,0.014447,0.012081,-0.064818,0.035169,0.006895,-0.007779,-0.001538,0.013330,0.011750,-0.000729,
3.452500,-0.000777,0.064182,0.002694,-0.535575,-0.027202,0.005036,0.015376,-0.087245,-0.039360,-0.012019,-0.036004,-0.009498,0.002445,-0.005679,0.001283,
3.453333,0.002292,-0.040967,-0.002504,-0.437464,-0.036453,-0.008567,0.002340,-0.043077,-0.065330,0.001910,-0.043431,-0.005985,-0.001670,0.008011,0.000554,
3.454167,-0.002110,-0.086359,0.002064,-0.371026,-0.058877,-0.003620,-0.022142,0.059122,-0.092543,0.006115,-0.038939,-0.009454,-0.010315,-0.005926,-0.000628,
3.455000,0.001122,-0.048537,-0.002217,-0.253194,-0.050070,-0.005142,-0.029381,0.115115,-0.092226,0.013877,0.011622,-0.012115,-0.011896,0.006986,0.000939,
3.455833,-0.000678,0.058566,0.001742,-0.074804,-0.022390,-0.015115,-0.025327,0.055766,-0.065812,-0.008979,0.055424,-0.008162,-0.013594,0.004327,-0.002375,
3.456667,-0.000034,0.078357,-0.000097,0.124109,0.009674,-0.008059,-0.021267,0.006032,-0.115444,-0.032239,0.062224,-0.012998,-0.014956,0.000900,0.000414,
3.457500,-0.000611,0.008053,-0.000103,0.175867,0.033922,-0.006101,-0.012470,-0.015176,-0.122924,-0.031178,0.063424,-0.000981,-0.012939,0.006319,-0.002596,
3.458333,-0.001950,-0.056243,0.000960,0.184604,0.043037,-0.005128,-0.010985,-0.017629,-0.004688,-0.054621,0.045874,0.000278,-0.021280,-0.004287,0.001105,
3.459167,0.001440,-0.062676,-0.001790,0.211618,0.035044,-0.002246,0.004856,-0.034439,0.059156,-0.095545,-0.025243,-0.005403,0.003346,0.011351,-0.001453,
3.460000,-0.002497,-0.071839,0.002481,0.177382,0.040013,0.001773,-0.009039,-0.048971,0.042469,-0.070939,-0.084640,0.002734,-0.004221,-0.034812,0.000715,
3.460833,0.001802,-0.028348,-0.002402,0.195847,0.036895,-0.000862,-0.004297,-0.036803,0.065445,-0.013144,-0.071604,0.021333,-0.005383,0.008443,0.000435,
3.461667,-0.001989,0.008134,0.002330,0.219812,0.008457,-0.001770,0.009166,-0.014860,0.048242,0.016196,-0.044437,0.021554,0.002751,-0.003234,-0.000918,
3.462500,0.000014,-0.019908,-0.001938,0.189980,-0.002571,-0.001725,0.011518,-0.012268,0.042552,0.039059,-0.079283,0.025217,0.012852,0.002943,0.000316,
3.463333,-0.003328,-0.038452,0.001272,0.174262,-0.027767,-0.002720,0.009170,-0.005812,0.147680,0.060789,-0.055142,0.010803,0.015756,0.000730,-0.003950,
3.464167,-0.001792,-0.015888,-0.000552,0.189531,-0.034626,0.007134,0.012192,0.006210,0.127704,0.061549,0.019297,0.005313,0.012067,-0.001784,-0.000135,
3.465000,0.000808,0.013637,-0.000696,0.275167,-0.029094,0.003565,0.024554,-0.007452,0.065769,0.059652,0.038762,0.012706,0.018105,0.008827,-0.002125,
3.465833,-0.001022,-0.003857,0.001450,0.333590,-0.007814,0.003499,0.014820,-0.010604,0.057391,0.039836,0.016546,0.005659,0.006245,-0.006191,0.001677,
3.466667,0.002638,-0.053067,-0.001285,0.467630,0.010448,-0.000550,0.014576,-0.004434,0.011939,0.025290,-0.028102,-0.000581,0.009286,0.009619,-0.000172,
3.467500,-0.001641,-0.033394,0.002390,0.591424,0.000666,0.001022,0.015120,0.004988,0.071188,0.012347,-0.047241,-0.008316,0.008606,-0.005236,0.000263,
3.468333,0.002775,0.029423,-0.002479,0.354733,0.014564,-0.000337,0.012177,0.005642,0.235020,0.016869,-0.006052,-0.004133,0.002519,0.004329,0.000084,
3.469167,-0.000898,0.056851,0.002113,0.036810,0.026046,-0.009213,-0.002192,0.013888,0.351816,0.009091,0.015237,-0.003304,-0.003334,-0.004715,-0.000403,
3.470000,0.001073,0.039781,-0.001382,-0.016949,0.033580,-0.004554,-0.012275,0.024874,0.257160,-0.017100,0.030697,0.003463,0.000808,0.002422,0.001854,
3.470833,-0.000314,0.052263,0.000921,-0.040898,-0.000531,-0.002079,-0.010295,0.028863,0.019506,-0.027533,0.029527,0.002879,-0.010847,0.001325,-0.001078,
3.471667,0.000130,-0.011556,-0.000285,-0.072459,-0.010070,0.003854,-0.013347,0.036562,-0.595560,-0.040529,0.028086,-0.005832,-0.016939,-0.007089,0.002551,
3.472500,0.001185,0.027194,-0.001338,-0.164966,-0.018090,-0.005829,-0.015027,0.029224,-1.296911,-0.078529,0.014958,-0.011849,0.002368,0.006169,-0.001906,
3.473333,-0.001879,0.034267,0.001269,-0.265736,-0.023683,-0.007782,-0.017779,0.025788,-1.182604,-0.067841,0.015195,-0.016557,0.004350,-0.009100,0.002183,
3.474167,0.002840,0.040055,-0.002074,-0.300277,0.000301,-0.012683,-0.026644,0.006429,-0.386126,-0.033802,0.021951,-0.006994,-0.002141,0.008289,-0.000898,
3.475000,-0.000984,0.042288,0.002211,-0.297406,-0.000471,-0.003440,-0.022550,-0.007941,0.182518,-0.022806,0.018154,-0.010176,-0.013590,-0.005445,0.000602,
3.475833,0.002366,-0.006934,-0.002356,-0.286380,0.015801,0.003778,-0.009314,-0.017013,0.333547,0.000237,0.016483,-0.016648,-0.011986,0.005239,0.001953,
3.476667,-0.001453,-0.027344,0.002385,-0.208240,0.031408,0.000583,-0.009520,-0.080299,0.345463,0.011212,0.007026,-0.008559,-0.018988,-0.003301,-0.000356,
3.477500,0.001901,-0.019705,-0.001573,-0.063653,0.043290,-0.003709,0.008722,-0.152797,0.361872,0.022323,0.010387,-0.006052,-0.017649,0.002353,0.002375,
3.478333,-0.000388,-0.020648,0.000724,0.000576,0.038469,-0.006805,0.026185,-0.102223,0.344474,0.035396,0.005507,-0.006836,-0.010399,0.002515,-0.001758,
3.479167,-0.000539,-0.057803,-0.000643,-0.039470,0.001530,0.003053,0.012964,0.081321,0.344356,0.045237,0.006113,0.001755,-0.013246,-0.005715,0.001895,
3.480000,0.000838,-0.059627,-0.001095,-0.143723,-0.036403,-0.002205,0.020174,0.151533,0.314609,0.034905,0.003345,0.001570,-0.001153,0.007570,-0.001621,
3.480833,-0.001599,-0.022178,0.001656,-0.138541,-0.077770,0.011608,0.016842,0.113268,0.256196,0.039030,0.010619,0.005127,0.009262,-0.009817,0.001122,
3.481667,0.002222,0.005229,-0.001850,-0.048281,-0.083662,-0.001431,0.024025,0.014708,0.222070,0.037466,0.010523,0.022656,0.015420,0.009873,-0.001168,
3.482500,-0.002655,0.061011,0.001967,-0.036094,-0.034691,0.027348,0.035925,-0.061483,0.160159,0.016777,0.007162,0.022887,0.015961,-0.004315,0.000053,
3.483333,0.002997,0.085165,-0.001999,-0.056336,0.018490,0.037374,0.011801,-0.017997,0.113410,0.016933,0.016541,0.027495,0.031347,0.005450,0.001276,
3.484167,-0.000506,0.073986,0.002732,-0.086197,0.023554,0.022698,-0.014012,0.098122,0.057132,0.004359,0.026739,0.008720,0.023594,-0.003253,-0.000706,
3.485000,0.001941,0.005918,-0.001541,-0.106329,0.039414,0.006977,-0.010082,0.092125,0.017715,-0.001575,0.022026,-0.012982,0.002784,-0.000211,0.002959,
3.485833,0.001029,-0.035618,0.001205,-0.117175,0.034957,-0.024436,-0.007839,0.049258,-0.015716,-0.022082,-0.043390,-0.015781,0.006771,0.003283,-0.001158,
3.486667,-0.003088,0.013117,0.000288,-0.048650,0.010201,-0.030493,-0.042681,-0.001229,-0.058790,0.001425,-0.088191,-0.015993,-0.002587,-0.002536,0.000370,
3.487500,-0.001560,0.036417,-0.001088,0.042863,-0.006301,-0.020347,-0.024122,-0.055722,-0.083056,-0.002771,-0.075000,-0.019103,-0.004224,0.009644,-0.004969,
3.488333,-0.005680,0.011812,0.002267,0.092150,-0.012394,-0.011546,-0.029366,-0.036138,-0.119737,-0.045199,-0.065163,-0.019302,-0.004239,-0.005494,-0.003443,
3.489167,-0.000646,-0.001379,-0.001856,0.129222,-0.013704,-0.006530,-0.015076,-0.032849,-0.128645,-0.073213,-0.044187,0.005544,-0.002477,-0.012091,-0.002985,
3.490000,-0.001869,-0.017683,0.002413,0.140757,-0.022725,-0.000266,-0.009017,-0.046953,-0.143745,-0.052778,-0.035568,0.009818,-0.014501,-0.006332,0.000524,
3.490833,0.002095,-0.067035,-0.002779,0.146077,-0.024178,-0.003891,-0.002030,-0.042464,-0.121630,-0.016388,-0.008630,0.013823,-0.013608,0.004459,0.001286,
3.491667,0.000412,-0.072247,0.001032,0.150913,-0.037884,-0.003980,0.012910,-0.027486,-0.122937,-0.015758,0.015116,0.011004,-0.007277,-0.001842,-0.000547,
3.492500,0.002086,-0.046300,-0.001566,0.142662,-0.028580,0.009537,0.005138,-0.031476,-0.119016,0.000853,0.025457,0.011130,-0.005429,-0.000360,0.002809,
3.493333,0.001472,-0.044134,-0.000044,0.131583,-0.004800,0.006292,0.008074,-0.033678,-0.098886,-0.001633,0.024536,0.015122,-0.006086,0.004327,0.000673,
3.494167,0.001163,-0.044535,0.000867,0.117072,0.008900,0.011156,0.011956,-0.023857,-0.083276,-0.004126,0.029146,0.010165,-0.002540,-0.003800,0.002505,
3.495000,0.001313,-0.006452,-0.001273,0.097117,0.039988,0.007645,0.006104,-0.038767,-0.064191,-0.009353,0.027697,-0.003128,0.007184,0.007304,-0.001918,
3.495833,-0.002961,-0.001125,0.001622,0.066313,0.054438,0.005522,-0.001087,-0.043589,-0.057708,0.005591,0.023243,-0.011635,-0.001336,-0.008136,0.000680,
3.496667,0.001770,-0.011749,-0.002349,0.045007,0.039886,0.003715,0.001824,-0.064989,-0.024326,0.031721,0.024637,-0.004065,0.009578,0.007254,-0.000686,
3.497500,-0.002805,0.001529,0.002530,0.018264,0.029739,-0.003274,0.013768,-0.073017,-0.011181,0.018393,0.024399,-0.006512,0.012906,-0.005880,-0.000983,
3.498333,0.001778,0.014174,-0.002356,0.006056,0.037104,0.001794,0.027568,-0.045959,0.007564,0.032757,0.027403,-0.000056,0.012909,0.005104,0.001623,
3.499167,-0.000961,0.031104,0.002371,-0.000054,0.028088,-0.003670,0.023381,0.045531,0.004067,0.072383,0.022654,-0.014457,0.017050,-0.000532,-0.000956,
3.500000,0.000880,0.033127,-0.001141,-0.010974,0.022504,0.006117,0.037058,0.128111,0.005903,0.040231,0.010898,-0.005924,0.010056,-0.000206,0.001960,
3.500833,0.000434,0.027607,0.000536,-0.011998,0.011476,-0.003792,0.043567,0.168566,0.029227,-0.006323,-0.004069,0.001886,0.003204,0.005931,-0.001987,
3.501667,-0.000467,0.027245,0.000839,-0.019872,0.005807,0.020614,0.020924,0.126663,0.009952,-0.009602,0.009163,-0.003085,0.009146,-0.004400,0.003375,
3.502500,0.002601,0.026888,-0.000687,0.038215,0.003637,0.001971,0.000857,0.044866,0.036751,-0.013558,0.018221,0.000368,0.005741,0.007864,0.000195,
3.503333,-0.001807,0.022147,0.001448,0.107046,-0.002086,-0.021122,-0.047007,0.010803,0.019929,-0.022164,0.073583,-0.004547,-0.015110,-0.007938,0.001440,
3.504167,0.003094,0.007253,-0.001603,0.058770,-0.010628,0.002144,-0.059965,-0.013789,0.040241,0.004240,0.114186,-0.001050,-0.014663,0.009076,-0.000365,
3.505000,-0.001770,0.010770,0.001297,-0.046169,-0.032548,-0.015359,-0.049012,-0.029031,0.045387,0.027188,0.049821,0.001697,-0.021767,-0.005640,-0.000034,
3.505833,0.001910,0.012884,-0.002364,-0.142283,-0.034910,0.002965,-0.021784,-0.038255,0.021517,-0.005675,-0.050263,0.011624,-0.022853,0.004217,0.001212,
3.506667,-0.000973,0.009956,0.001300,-0.219611,-0.033911,0.000813,-0.013075,-0.037168,0.035189,-0.028602,-0.201198,0.013159,-0.011366,-0.001638,-0.001664,
3.507500,0.000873,0.002001,-0.000987,-0.248952,-0.037656,-0.007168,-0.021517,-0.027584,0.022335,0.000197,-0.235159,0.014384,-0.009895,-0.001235,0.002172,
3.508333,0.001343,0.007955,0.000084,-0.213143,-0.031658,-0.006936,-0.019644,-0.014378,0.021412,0.011885,-0.167116,0.006748,-0.000286,0.008171,-0.002082,
3.509167,-0.001395,0.011499,0.000240,-0.178310,-0.021572,-0.023666,-0.010508,-0.022112,0.016084,0.018191,-0.036908,-0.002278,0.003878,-0.005161,0.001443,
3.510000,0.001967,0.018897,-0.000978,-0.135182,-0.018535,-0.017377,0.007420,-0.043002,0.032719,-0.004860,0.083130,0.003474,0.007938,0.009731,-0.001598,
3.510833,-0.002457,0.011230,0.002382,-0.107426,-0.004992,0.046574,0.041619,-0.017392,0.033120,0.019313,0.140050,-0.004840,-0.005498,-0.006358,0.000087,
3.511667,0.001506,-0.023096,-0.002192,-0.045751,-0.000617,-0.003623,0.003898,0.028770,0.046665,-0.000705,0.221440,-0.000367,0.003398,0.006841,-0.000979,
3.512500,-0.003386,-0.073253,0.002084,0.018583,-0.002494,-0.049098,-0.009148,0.061292,0.054185,-0.042192,0.136726,-0.002338,0.004724,-0.024983,-0.002661,
3.513333,-0.000196,-0.096975,-0.001423,0.108345,-0.004344,0.022920,0.025679,0.045977,0.035728,-0.054498,0.037595,-0.005872,0.005505,0.001011,-0.000227,
3.514167,-0.002199,-0.072908,0.001937,0.181924,-0.023387,0.054659,0.042468,-0.025129,0.031742,-0.069827,0.001429,-0.012649,0.011243,0.002579,-0.002222,
3.515000,-0.001460,-0.058281,-0.000654,0.183220,-0.026483,-0.001485,0.035275,-0.087047,0.027110,-0.006850,-0.057653,-0.025415,0.011418,-0.000902,0.001424,
3.515833,-0.000115,-0.049292,-0.000195,0.163408,-0.014671,-0.013669,0.035997,-0.078157,0.010512,0.046847,-0.066378,-0.011821,0.016263,0.008268,-0.002715,
3.516667,-0.002282,-0.046258,0.000570,0.149247,0.009179,-0.022478,0.029991,0.001055,0.003567,0.085472,-0.054616,-0.007418,0.010529,-0.018434,0.001078,
3.517500,0.002108,-0.061862,-0.001260,0.128740,0.029685,-0.011734,0.025658,0.085403,-0.000504,0.098200,0.055804,-0.001521,0.008113,0.009171,-0.000624,
3.518333,-0.001895,0.060127,0.001486,0.066844,0.032988,0.021161,-0.001257,0.104206,0.024159,0.063834,0.043373,0.000533,-0.007301,-0.004436,0.000419,
3.519167,0.002799,0.343948,-0.002177,0.041733,0.038033,0.028905,-0.036556,0.050566,-0.025835,-0.010284,-0.081171,0.006989,-0.003350,0.011242,0.000548,
3.520000,-0.001510,0.340964,0.002247,0.034377,0.033245,0.023860,-0.056733,0.012490,-0.050183,-0.089648,-0.128711,0.009153,-0.008863,-0.003913,-0.000849,
3.520833,0.001506,0.111421,-0.002028,0.020704,0.036647,0.018081,-0.054148,-0.005781,-0.071117,-0.112589,-0.187988,0.007489,-0.013755,0.001063,0.001724,
3.521667,-0.000815,-0.043505,0.001173,-0.016798,0.037722,-0.021239,-0.025893,-0.013436,-0.053956,-0.141182,-0.145104,-0.000439,-0.007637,0.002216,-0.001347,
3.522500,-0.000082,-0.113316,-0.000205,-0.052927,0.032054,-0.037185,-0.039095,-0.009743,-0.033293,-0.072250,-0.012962,0.005668,-0.015521,-0.004116,0.003369,
3.523333,0.001877,-0.098807,-0.001278,-0.056070,0.025291,-0.021978,-0.057123,-0.020824,-0.028160,-0.011351,-0.013357,0.008572,-0.019846,0.006638,-0.001067,
3.524167,-0.000737,-0.068824,0.001158,-0.056266,0.010566,-0.007357,-0.017403,-0.023969,-0.014551,0.009045,-0.031633,0.009956,-0.018157,-0.003823,0.002589,
3.525000,0.003215,-0.065202,-0.002205,-0.050139,0.001453,-0.004923,0.017057,-0.018435,-0.020797,0.033983,-0.049883,0.006771,-0.009070,0.007992,-0.000616,
3.525833,-0.000913,-0.050118,0.001908,-0.048655,-0.010754,-0.004149,0.006899,-0.010343,-0.032494,0.043197,-0.081030,0.005735,-0.005391,-0.006592,0.000914,
3.526667,0.002594,-0.048614,-0.001914,-0.052102,-0.014316,0.021052,0.022476,-0.012675,-0.002426,0.044954,0.049519,0.009443,0.010132,0.006748,0.001229,
3.527500,-0.000453,-0.040708,0.002352,-0.061987,-0.027864,0.009489,0.027633,-0.023760,-0.004675,0.049345,0.243975,-0.003617,0.014009,-0.003562,-0.001045,
3.528333,0.001084,-0.052036,-0.001165,-0.064102,-0.015249,0.003730,0.026798,-0.025746,0.004792,0.053184,0.234241,-0.009490,0.007162,0.000474,0.002484,
3.529167,0.000185,-0.046276,0.000965,-0.044698,-0.014327,-0.001266,0.031265,-0.046248,0.010047,0.034202,0.147866,-0.007413,0.012788,-0.003115,-0.000850,
3.530000,-0.000097,-0.041879,-0.000110,-0.039008,-0.036558,0.021198,0.030199,-0.063284,0.006161,0.048708,0.179668,0.000174,0.015781,-0.004411,0.002687,
3.530833,0.001304,-0.033333,-0.000573,-0.046258,-0.033279,0.006116,0.039158,-0.075317,0.018276,0.030018,0.138402,0.002587,0.014463,0.007116,-0.002014,
3.531667,-0.002631,-0.030991,0.001253,-0.071169,-0.013049,-0.005930,0.026548,-0.038841,0.022102,-0.014861,-0.000572,-0.004141,0.017832,-0.006986,0.000916,
3.532500,0.000915,-0.027197,-0.002261,-0.094974,-0.008226,0.004433,0.024859,0.052723,0.009386,-0.001564,-0.072698,-0.001397,0.014131,0.009285,-0.002714,
3.533333,-0.003472,-0.031383,0.002313,-0.141026,-0.008442,-0.006440,0.012559,0.073970,-0.005842,0.003509,0.040026,-0.009018,0.008388,-0.005870,-0.001613,
3.534167,0.001146,-0.047945,-0.002419,-0.121453,0.005827,0.001882,0.005807,0.053302,0.015789,0.012382,0.084041,-0.001524,0.008830,0.005685,-0.000514,
3.535000,-0.002474,-0.034285,0.002310,-0.031097,-0.004484,-0.004022,0.001987,0.066426,0.005626,0.035399,0.045803,0.004451,-0.001037,-0.010218,-0.002621,
3.535833,0.000771,0.037392,-0.000895,0.043021,-0.013134,-0.006302,-0.028523,0.069875,-0.004268,0.038190,-0.033152,0.001735,-0.000322,0.002575,0.001983,
3.536667,0.000811,0.151844,0.001242,0.087714,-0.018137,-0.003437,-0.018759,0.060467,-0.007762,0.023308,-0.093889,0.005433,-0.004912,0.004999,-0.001198,
3.537500,0.000392,0.097597,-0.000281,0.139831,-0.000420,0.000912,-0.021537,0.051340,-0.013977,-0.006997,-0.101884,0.008829,-0.015892,-0.004470,0.002331,
3.538333,0.002564,0.078052,-0.000278,0.326684,0.011182,-0.004703,-0.012312,0.009707,-0.005936,-0.044680,-0.086075,0.000022,-0.002915,0.009110,-0.001164,
3.539167,-0.001372,0.164922,0.001709,0.447048,0.022013,0.000778,-0.021010,-0.025812,-0.020521,-0.046595,-0.086685,-0.008783,-0.008875,-0.004463,0.002813,
3.540000,0.002013,0.238413,-0.002253,0.405275,0.027957,-0.017130,-0.029488,-0.053069,-0.004274,-0.041618,-0.116909,-0.016212,-0.003425,0.010353,-0.000845,
3.540833,-0.003152,0.170024,0.001415,0.305592,0.007503,-0.020124,-0.032575,-0.050231,-0.012840,-0.072809,-0.162457,-0.022722,0.000449,-0.013275,-0.000694,
3.541667,0.001291,0.008557,-0.001936,0.307765,0.007499,0.002938,-0.025244,-0.031781,0.006480,-0.064359,-0.114876,-0.000694,-0.005506,0.002776,0.000215,
3.542500,-0.001901,-0.073442,0.001581,0.246695,0.007654,0.001554,-0.011777,-0.003356,0.002626,-0.029564,-0.032926,0.005315,-0.005281,-0.004817,-0.002087,
3.543333,-0.000674,-0.120714,-0.001769,-0.078107,0.015294,0.023947,-0.000724,0.012166,0.002204,-0.008264,-0.004339,0.012703,-0.006058,-0.003707,0.001558,
3.544167,0.000547,-0.101861,0.000376,-0.348779,0.001581,0.009547,0.009592,-0.003361,0.089194,-0.004130,-0.006811,0.013994,-0.006014,0.002445,-0.002279,
3.545000,-0.000831,-0.071389,-0.000227,-0.418797,-0.008307,0.014664,0.010016,-0.020175,0.093664,0.015031,0.003799,0.008730,-0.012172,-0.005589,0.002577,
3.545833,0.002516,-0.073115,-0.000982,-0.413516,-0.001404,0.005126,0.018557,-0.030635,-0.005236,0.013058,0.012598,0.003016,-0.002412,0.006981,-0.000962,
3.546667,-0.001924,-0.085090,0.001926,-0.456889,-0.000599,-0.005935,0.001957,-0.026494,-0.074558,0.013916,0.019662,-0.002385,-0.005724,-0.007606,0.001293,
3.547500,0.002024,-0.096490,-0.001881,-0.381235,0.004784,-0.015309,0.006152,-0.019643,-0.093655,0.023569,0.025075,0.002598,-0.005169,0.008939,-0.000726,
3.548333,-0.002271,-0.064288,0.002705,-0.264040,0.004975,-0.010932,0.017724,-0.016943,-0.098200,0.012431,0.024049,0.007437,0.002309,-0.004573,-0.000610,
3.549167,0.000754,-0.007552,-0.001712,-0.132397,0.008817,-0.013092,0.020662,-0.033186,-0.110740,0.011955,0.028587,-0.000686,0.007257,0.006941,-0.000342,
3.550000,-0.001410,-0.004389,0.001347,0.038525,-0.004600,-0.017354,0.019555,-0.076151,-0.093869,0.031625,0.019412,-0.014447,0.004344,0.000145,-0.001447,
3.550833,-0.000677,-0.059505,-0.000782,0.118107,-0.004767,0.007873,0.021130,-0.063742,-0.120811,0.017755,0.025464,-0.018437,0.004108,-0.000548,0.001417,
3.551667,-0.000707,-0.084667,0.000751,0.160549,-0.000999,0.006902,0.007546,0.010905,0.070283,0.004398,0.021817,-0.024863,-0.002594,0.005167,-0.003956,
3.552500,-0.002415,-0.118288,0.000910,0.226183,-0.018482,0.010715,-0.009434,0.107504,0.410596,-0.005215,0.030689,-0.016791,-0.011019,-0.004685,0.001050,
3.553333,0.000608,-0.106300,-0.001373,0.207218,-0.020451,-0.004336,-0.012707,0.134951,0.261994,-0.007851,0.045908,0.004404,-0.002842,0.010484,-0.002485,
3.554167,-0.002165,0.052051,0.001685,0.082852,-0.012252,0.003868,-0.029877,0.101932,0.021800,-0.009130,0.053051,0.003776,-0.005363,-0.004717,0.001462,
3.555000,0.003763,0.187907,-0.002582,-0.023049,0.002291,0.012289,-0.009661,0.098303,0.072063,0.000283,0.061337,0.022215,0.005235,0.009983,0.001600,
3.555833,-0.000530,0.189774,0.001390,-0.081527,0.012339,0.003686,-0.013843,0.077352,0.060270,-0.022922,0.053268,0.020195,0.001959,-0.005230,0.001285,
3.556667,0.003116,0.107751,-0.001963,-0.154871,0.030093,0.008879,-0.016319,0.014642,-0.042612,-0.005022,0.034067,0.025484,0.004962,0.004115,0.002502,
3.557500,0.000967,0.067308,0.000330,-0.260369,0.029607,0.006202,0.005813,-0.026989,-0.075497,-0.008250,0.018864,0.022053,0.000980,-0.000739,-0.000242,
3.558333,0.002333,0.035369,-0.000735,-0.213300,0.014542,0.001142,-0.005418,-0.050621,-0.094282,0.007239,0.014231,0.017983,0.000551,-0.030016,0.003886,
3.559167,0.002481,-0.005432,0.000031,-0.082718,-0.020142,-0.011644,0.003251,-0.061623,-0.088335,0.013842,0.001397,0.022882,-0.000588,0.005243,-0.000678,
3.560000,-0.000419,-0.044241,0.000492,-0.040403,-0.025157,0.000338,0.008180,-0.054834,-0.076167,0.002724,-0.009888,0.004394,0.001994,-0.006350,0.002393,
3.560833,0.002331,-0.047328,-0.000726,0.033268,-0.018661,0.003053,0.007699,-0.050879,-0.068199,0.010974,-0.000726,-0.012461,0.013183,0.009056,-0.001094,
3.561667,-0.001478,-0.050854,0.002481,0.122530,0.006063,0.002597,0.008682,-0.039557,-0.031053,-0.003971,0.000622,-0.020212,0.004906,-0.006674,0.000916,
