Time(sec),PM,AM,AL,PL,GON,GRF
13.473333,68.71,62.07,48.81,72.79,7.419,0.185
13.481667,68.480958,61.241827,48.364557,71.954442,7.414468,0.184951
13.49,68.06218,61.275759,48.144569,71.793016,7.417534,0.184972
13.498333,67.405685,61.932703,48.062292,72.087464,7.416321,0.184431
13.506667,66.770273,61.487558,47.612308,71.436923,7.388778,0.182956
13.515,66.41102,60.551254,46.996975,70.421895,7.355102,0.181961
13.523333,66.419526,60.427317,46.584795,70.159077,7.343214,0.182631
13.531667,66.569766,60.172836,45.974076,69.757184,7.332195,0.182944
13.54,66.580863,59.52466,45.100382,68.935108,7.319692,0.18222
13.548333,66.201556,59.415109,44.41952,68.48671,7.332395,0.181973
13.556667,65.85392,59.472863,43.573367,68.090762,7.341204,0.181939
13.565,65.92437,58.827872,42.208185,67.068906,7.307849,0.181224
13.573333,65.510968,57.983103,41.500931,66.076515,7.278621,0.180939
13.581667,64.802821,57.225191,41.292526,65.292498,7.267097,0.181038
13.59,64.790914,56.527875,40.454793,64.441538,7.255792,0.18052
13.598333,65.009708,56.018279,39.69248,63.805341,7.259817,0.179754
13.606667,64.940631,55.616382,39.567713,63.447409,7.276043,0.179223
13.615,64.934406,54.874957,39.261941,62.783572,7.256328,0.178676
13.623333,65.09,54.02,38.56,61.91,7.208,0.178
13.631667,65.266327,53.598383,37.781325,61.322901,7.179689,0.17731
13.64,65.450731,53.056469,36.963536,60.634775,7.183927,0.176935
13.648333,65.60135,52.061483,36.306602,59.677729,7.202628,0.176962
13.656667,65.602944,51.071439,36.305245,58.960294,7.188718,0.177033
13.665,65.703472,50.402165,36.353248,58.516717,7.158417,0.176993
13.673333,66.238782,50.025529,35.592442,58.049613,7.150211,0.176923
13.681667,67.011924,49.301765,34.825978,57.386409,7.129242,0.177079
13.69,67.547835,48.01853,34.4724,56.437692,7.088809,0.177106
13.698333,67.29223,46.829766,33.833003,55.255177,7.084699,0.175807
13.706667,67.155716,45.744984,33.139441,54.152615,7.088486,0.173934
13.715,67.925337,44.497169,32.79157,53.286307,7.058684,0.172611
13.723333,67.914002,42.919836,32.303283,51.944748,7.036372,0.171377
13.731667,67.118344,41.436137,31.651415,50.420869,7.032868,0.170173
13.74,67.486398,40.839671,31.389678,49.964486,7.016097,0.169686
13.748333,67.973621,40.242816,31.190011,49.565031,7.00837,0.17023
13.756667,67.483177,38.997602,30.697138,48.357064,7.023078,0.17147
13.765,67.544943,38.411814,30.302906,47.785782,7.006702,0.172164
13.773333,68.45,38.3,29.93,47.75,6.955,0.172
13.781667,69.003175,37.128838,29.155937,46.704154,6.919452,0.171815
13.79,69.243341,35.948703,28.748861,45.740215,6.90933,0.172227
13.798333,69.251093,35.448147,28.943796,45.468859,6.914204,0.173361
13.806667,68.677811,34.684826,28.678208,44.676017,6.910758,0.174631
13.815,68.02621,33.412123,27.962388,43.306937,6.881449,0.174957
13.823333,68.181878,32.154262,27.524361,42.257977,6.834105,0.173666
13.831667,68.614301,31.334375,26.860654,41.493401,6.831499,0.172575
13.84,68.884617,30.730425,25.983452,40.752699,6.854508,0.172164
13.848333,68.91246,29.61303,25.532207,39.761806,6.811031,0.171285
13.856667,68.610341,28.055955,25.143956,38.408655,6.757424,0.169946
13.865,68.013418,26.478587,24.219592,36.757852,6.777989,0.168664
13.873333,67.608269,24.899006,23.340385,35.168442,6.761359,0.167367
13.881667,67.327351,23.405746,22.828129,33.818297,6.693168,0.166182
13.89,66.529986,22.181747,22.460054,32.601511,6.687539,0.165486
13.898333,65.445456,20.855134,22.067117,31.236966,6.710981,0.164915
13.906667,64.520607,19.19059,21.505316,29.599859,6.691094,0.164173
13.915,63.677629,17.985619,20.625175,28.177697,6.64064,0.164034
13.923333,62.720816,17.229578,19.711391,27.035465,6.589087,0.164116
13.931667,61.448852,16.189444,19.321436,25.836127,6.563555,0.163106
13.94,59.804851,15.194356,19.162784,24.683925,6.558045,0.161509
13.948333,57.869063,14.403253,18.834966,23.543957,6.550152,0.160326
13.956667,55.817351,12.895786,18.459767,21.841258,6.519204,0.159851
13.965,53.642218,11.23108,18.232873,20.061263,6.476382,0.159988
13.973333,51.289093,10.820756,18.22602,19.24327,6.455623,0.160221
13.981667,49.295559,10.241916,17.8581,18.232606,6.457946,0.159583
13.99,47.845076,8.898127,17.098709,16.622934,6.455044,0.158251
13.998333,46.464067,8.164246,16.773139,15.645649,6.402053,0.15785
14.006667,44.896711,7.851004,16.749768,15.054593,6.341426,0.158009
14.015,43.10642,7.094561,16.458568,13.983663,6.339543,0.157484
14.023333,41.414853,6.421032,15.996717,12.927858,6.334869,0.156547
14.031667,40.015735,6.209658,15.67907,12.333192,6.299541,0.155976
14.04,38.835217,6.186714,15.763516,12.086522,6.279174,0.15651
14.048333,37.672462,5.802016,15.829526,11.575227,6.257477,0.158266
14.056667,36.299308,4.889353,15.395066,10.432596,6.209187,0.160458
14.065,34.616638,4.691486,14.96175,9.730304,6.193069,0.160994
14.073333,32.66,5.02,14.81,9.46,6.197,0.16
14.081667,30.638501,4.670173,14.921734,8.804931,6.159395,0.159279
14.09,29.068684,4.114945,15.431696,8.272718,6.114001,0.158951
14.098333,27.922855,3.947155,16.327122,8.271837,6.0903,0.158877
14.106667,25.872611,4.070546,17.188869,8.258637,6.056186,0.159279
14.115,23.183616,4.420544,17.846338,8.177284,6.023424,0.159975
14.123333,21.354428,4.960399,18.432562,8.3972,6.034647,0.160352
14.131667,19.885813,5.246426,19.153208,8.573057,6.048825,0.159835
14.14,18.281578,5.130926,20.065813,8.510454,6.02355,0.158398
14.148333,17.371606,5.379734,20.863409,8.818407,5.973835,0.157259
14.156667,16.898533,5.794318,21.647033,9.338973,5.928491,0.156982
14.165,16.190952,5.760911,22.642664,9.57473,5.91035,0.157513
14.173333,16.184996,5.736458,23.377769,9.866702,5.897575,0.158092
14.181667,17.196855,6.245394,23.669038,10.584974,5.871614,0.158103
14.19,17.479132,7.245827,24.261526,11.615527,5.847466,0.157653
14.198333,17.260041,8.43992,24.962073,12.716496,5.828879,0.156897
14.206667,17.568777,9.569471,25.260781,13.723253,5.816746,0.156132
14.215,17.789392,10.821862,25.592288,14.811934,5.830045,0.156127
14.223333,17.487325,12.670337,26.034329,16.256803,5.847755,0.156912
14.231667,16.977209,15.56865,25.957828,18.193734,5.804782,0.157483
14.24,16.583186,17.983498,25.436619,19.624601,5.77491,0.158393
14.248333,16.362284,19.086788,24.873323,20.134255,5.802338,0.160094
14.256667,15.994929,20.268433,24.730028,20.841174,5.804224,0.161937
14.265,15.562509,21.399971,24.991782,21.66614,5.775991,0.163705
14.273333,15.460419,21.077153,25.255285,21.523407,5.781161,0.165623
14.281667,15.446876,20.185177,25.564191,21.012249,5.773808,0.167503
14.29,15.154636,20.008867,26.124561,21.056537,5.728552,0.16917
14.298333,14.482831,20.798019,27.081135,21.869641,5.733727,0.170757
14.306667,13.923223,21.126162,28.090899,22.396986,5.782303,0.172037
14.315,14.134144,19.252052,28.602487,21.312435,5.783824,0.172681
14.323333,14.301772,18.015929,29.083823,20.665194,5.748747,0.17342
14.331667,14.006423,18.506877,29.629688,21.179227,5.711065,0.174589
14.34,13.604229,18.978196,29.753327,21.47609,5.700747,0.175886
14.348333,13.521613,18.912068,29.611203,21.351892,5.703892,0.177401
14.356667,13.834321,18.53194,29.544274,21.129117,5.701955,0.179218
14.365,13.923451,17.87183,29.43462,20.629629,5.719529,0.180885
14.373333,13.964721,17.318374,29.215954,20.142815,5.753101,0.181905
14.381667,14.717631,17.416945,28.877219,20.238648,5.77247,0.181956
14.39,15.524253,17.330458,28.100752,20.034944,5.763039,0.182048
14.398333,15.525989,16.295291,26.691806,18.703859,5.727843,0.18325
14.406667,15.472322,15.886112,25.320073,17.825242,5.698662,0.184752
14.415,15.800919,16.327044,24.605913,17.917478,5.6968,0.185821
14.423333,16.344584,16.290463,24.835623,18.107584,5.724727,0.186177
14.431667,16.890186,16.1393,25.103634,18.232902,5.751792,0.185853
14.44,17.255005,16.506082,24.698798,18.410133,5.748676,0.185176
14.448333,17.357341,16.816076,24.367476,18.513219,5.722565,0.184641
14.456667,17.355963,17.001852,24.283096,18.607265,5.699654,0.184065
14.465,17.498288,17.277787,24.276389,18.84002,5.705522,0.183004
14.473333,17.822332,17.475091,24.512303,19.15744,5.719103,0.181681
14.481667,18.195046,17.416091,25.035974,19.413527,5.717928,0.180396
14.49,18.311878,17.18909,25.462517,19.452403,5.706847,0.17919
14.498333,18.253029,17.330446,25.627519,19.611991,5.698961,0.178116
14.506667,18.271763,18.332709,25.602945,20.330321,5.705348,0.177285
14.515,18.160422,18.956847,25.83363,20.850233,5.707756,0.176974
14.523333,17.942808,18.886388,26.478183,21.015488,5.700186,0.177016
14.531667,18.120132,19.810755,27.073483,21.967684,5.705749,0.176616
14.54,18.308613,20.865795,27.404277,22.908752,5.707199,0.17595
14.548333,18.019035,20.95493,27.434584,22.922306,5.692241,0.175398
14.556667,17.490369,21.357298,27.346747,23.057704,5.712522,0.174824
14.565,17.17316,22.515051,27.404987,23.843089,5.762597,0.174117
14.573333,17.504294,22.870449,27.838875,24.349633,5.738734,0.173321
14.581667,18.045759,22.82667,28.204335,24.590241,5.697601,0.171923
14.59,18.13798,23.258766,28.07266,24.872761,5.724569,0.169779
14.598333,17.619006,23.609227,28.010508,24.985286,5.762288,0.168788
14.606667,17.040449,23.520248,28.163769,24.852295,5.758909,0.169002
14.615,17.187885,23.254578,28.202586,24.708781,5.717262,0.16863
14.623333,17.433801,23.3497,28.4957,24.95389,5.69578,0.167921
14.631667,17.287743,24.016283,29.096162,25.650604,5.729735,0.167317
14.64,17.476313,24.446108,28.818693,25.889882,5.758636,0.16651
14.648333,17.81036,24.559328,28.029222,25.721068,5.750216,0.165996
14.656667,17.596937,24.766543,27.964571,25.794101,5.718173,0.166486
14.665,17.427563,24.687203,28.075335,25.744986,5.697572,0.167067
14.673333,17.655786,24.142308,27.761375,25.276093,5.70336,0.16706
14.681667,17.652068,23.672924,27.039683,24.632176,5.701362,0.166936
14.69,17.405563,23.321932,26.234799,23.982895,5.696513,0.167048
14.698333,17.394395,22.829871,25.638308,23.380455,5.711589,0.167229
14.706667,18.002816,22.188056,25.118476,22.841354,5.73801,0.166602
14.715,18.783911,21.524114,24.422514,22.247118,5.753977,0.165328
14.723333,18.406286,21.057194,23.273931,21.344952,5.731104,0.164915
14.731667,18.164902,20.411429,22.270182,20.404339,5.714975,0.16496
14.74,19.7093,19.342245,22.133701,19.921167,5.75002,0.164302
14.748333,20.606943,18.993508,22.2405,19.920133,5.743513,0.163663
14.756667,20.386398,19.362477,22.025345,20.053421,5.704421,0.163197
14.765,20.499115,19.447752,21.20509,19.795271,5.72563,0.162467
14.773333,21.376924,18.892232,20.313049,19.214285,5.772727,0.161947
14.781667,22.482756,17.979641,20.026291,18.68639,5.771731,0.162009
14.79,22.822791,17.390928,20.248853,18.432388,5.733183,0.161763
14.798333,23.088619,17.241187,20.175291,18.35177,5.711804,0.161088
14.806667,24.574625,17.250696,18.988874,18.194391,5.758552,0.160382
14.815,25.819082,17.08972,17.993588,17.942662,5.783458,0.159701
14.823333,25.96949,16.736146,18.013405,17.733089,5.749546,0.159129
14.831667,26.013339,16.524409,18.412638,17.757838,5.736378,0.158907
14.84,26.404346,16.47638,18.536532,17.862343,5.757048,0.158979
14.848333,27.151686,16.401297,17.959543,17.737935,5.778003,0.15907
14.856667,28.243894,16.227627,17.439455,17.642733,5.791812,0.158863
14.865,29.335779,15.966662,17.413408,17.687137,5.794757,0.158281
14.873333,29.738322,15.667447,17.311912,17.51746,5.776702,0.157579
14.881667,30.050797,15.292207,17.007173,17.188686,5.770833,0.15698
14.89,31.206771,14.833793,16.716997,16.99594,5.815962,0.156795
14.898333,31.877974,14.60535,16.49902,16.893207,5.855153,0.157679
14.906667,32.055184,14.523533,16.375142,16.824194,5.861523,0.158937
14.915,32.871231,14.254583,16.335564,16.792689,5.84852,0.159166
14.923333,34.045362,14.041349,16.201244,16.841899,5.831201,0.159002
14.931667,34.91274,14.114523,15.807781,16.92654,5.827831,0.159092
14.94,35.119478,14.170224,15.202616,16.764818,5.861168,0.158403
14.948333,35.43,14.04,14.69,16.53,5.911,0.157
14.956667,36.788699,13.752678,14.506316,16.551237,5.936795,0.155706
14.965,38.18052,13.548761,14.064743,16.531108,5.927085,0.154883
14.973333,38.696076,13.340503,13.136776,16.108872,5.898162,0.154266
14.981667,38.733614,12.377224,12.627863,15.210428,5.902798,0.152715
14.99,38.63372,11.370012,12.542137,14.426156,5.923615,0.151043
14.998333,38.62229,11.27777,12.448465,14.3181,5.923499,0.150468
15.006667,38.9415,10.665602,12.371447,13.918069,5.946924,0.149356
15.015,39.676406,9.165319,12.503037,13.059821,6.003792,0.147382
15.023333,40.702981,8.460894,13.001711,12.992929,6.035132,0.146712
15.031667,41.910587,8.187448,13.230434,13.160945,6.040124,0.147007
15.04,43.260601,7.328098,12.61983,12.584154,6.049443,0.146972
15.048333,44.898794,6.855298,12.369017,12.504163,6.079188,0.147188
15.056667,46.593239,6.957064,12.793603,13.138099,6.106911,0.147864
15.065,47.815297,6.66835,12.973494,13.282112,6.086247,0.148366
15.073333,49.11,6.09,12.82,13.09,6.069,0.148
15.081667,51.108184,5.734489,12.601126,13.184834,6.114659,0.146554
15.09,52.891458,5.724298,12.405376,13.499333,6.140326,0.145695
15.098333,54.336979,5.799213,12.246993,13.820111,6.129412,0.145938
15.106667,56.135196,5.557664,12.0784,13.975446,6.140912,0.14651
15.115,57.795034,5.194385,11.644724,13.900651,6.163141,0.147276
15.123333,59.097709,4.970539,10.934698,13.738324,6.180926,0.148731
15.131667,60.910849,4.906313,10.436092,13.88784,6.213751,0.151872
15.14,63.102109,4.991955,10.404525,14.420706,6.241656,0.155179
15.148333,64.830663,5.201555,10.619519,15.049346,6.231149,0.156047
15.156667,66.277857,5.482273,10.193953,15.39998,6.23192,0.156046
15.165,67.576084,5.752712,9.174489,15.459065,6.265976,0.1567
15.173333,68.473254,5.924249,9.22826,15.807269,6.284046,0.157925
15.181667,69.419571,6.236268,9.475642,16.348937,6.307814,0.159173
15.19,70.826852,6.814038,8.612266,16.719048,6.362222,0.160218
15.198333,71.986688,7.06196,8.036244,16.917998,6.373914,0.162011
15.206667,72.530572,6.960804,8.162413,17.022097,6.350442,0.164521
15.215,72.653021,7.126359,8.063416,17.125748,6.382524,0.166624
15.223333,72.718868,7.517288,7.796441,17.308419,6.427706,0.168165
15.231667,72.896211,7.861382,7.734334,17.572081,6.421576,0.169371
15.24,72.629288,8.109801,7.810395,17.725074,6.410822,0.170241
15.248333,71.840679,8.425895,7.850428,17.791199,6.427351,0.170859
15.256667,71.367785,9.150774,7.686919,18.13393,6.450639,0.171477
15.265,71.642452,9.802525,7.618514,18.635217,6.476744,0.172129
15.273333,72.454156,9.947247,7.850729,19.0246,6.503065,0.17274
15.281667,72.757798,10.179678,7.87706,19.271499,6.507686,0.173262
15.29,72.461496,10.697658,7.546763,19.433717,6.502739,0.173961
15.298333,72.320322,11.236426,7.174772,19.631987,6.525233,0.174981
15.306667,72.360365,11.736431,7.23948,20.031936,6.567699,0.17466
15.315,72.709894,12.219559,7.810489,20.702784,6.605442,0.172645
15.323333,73.985955,12.729168,8.187511,21.50971,6.608955,0.171669
15.331667,75.61268,13.152337,8.153424,22.15786,6.591478,0.172016
15.34,76.630478,13.386483,8.006125,22.496494,6.588959,0.172173
15.348333,78.086838,13.7925,8.317575,23.248555,6.599968,0.171807
15.356667,80.113862,14.53422,8.931957,24.490407,6.622375,0.171124
15.365,81.157752,15.346425,8.803033,25.25311,6.660068,0.170697
15.373333,81.69,15.98,8.64,25.76,6.679,0.171
15.381667,82.628943,16.330857,9.47868,26.572402,6.654294,0.172208
15.39,82.820522,16.775356,10.377009,27.308536,6.66419,0.173551
15.398333,81.92997,17.502149,10.457755,27.66451,6.718422,0.174701
15.406667,81.103737,18.309027,9.66313,27.730846,6.728402,0.176039
15.415,80.760437,18.740402,9.304526,27.818717,6.707521,0.177174
15.423333,80.884928,18.747647,10.237387,28.243942,6.701337,0.177748
15.431667,81.394681,19.393101,10.882456,29.094898,6.706971,0.17835
15.44,81.989953,20.658569,10.827286,30.117149,6.725936,0.178952
15.448333,82.293232,21.52543,10.935257,30.849263,6.765436,0.178999
15.456667,82.704045,22.06943,11.125174,31.408922,6.801869,0.179088
15.465,83.422658,22.64328,11.176033,32.0078,6.809595,0.179715
15.473333,83.773921,23.27621,11.312428,32.602169,6.784525,0.180369
15.481667,83.682787,23.93741,11.47519,33.123467,6.766064,0.180948
15.49,83.588999,24.619103,11.372096,33.542696,6.805092,0.181639
15.498333,83.833187,25.525917,10.830706,34.022035,6.849756,0.182121
15.506667,84.400032,26.52472,10.216332,34.617755,6.855928,0.182131
15.515,84.832094,26.951853,10.518628,35.15074,6.83927,0.181724
15.523333,85.041774,27.126264,11.044574,35.539655,6.834608,0.18087
15.531667,85.272684,27.810796,10.49531,35.852104,6.865445,0.179634
15.54,85.725406,28.590666,9.959655,36.291094,6.890016,0.178621
15.548333,86.303702,29.335422,9.820845,36.900779,6.887911,0.178106
15.556667,86.625796,30.442323,9.248638,37.532637,6.877591,0.17789
15.565,86.96167,31.658454,8.80331,38.296856,6.88382,0.178088
15.573333,87.525383,32.600903,9.15087,39.243394,6.909924,0.178729
15.581667,87.44037,33.622116,9.022003,39.902562,6.908209,0.17918
15.59,87.045009,34.689627,8.556547,40.386656,6.892344,0.179689
15.598333,87.758211,35.381508,9.214863,41.319336,6.928817,0.181164
15.606667,88.919212,35.972312,9.854566,42.27414,6.967901,0.182009
15.615,89.613061,36.845613,9.346852,42.849609,6.957675,0.180865
15.623333,90.568737,37.86043,9.199323,43.730969,6.958487,0.1793
15.631667,91.940775,38.669297,9.834852,44.883057,6.977493,0.178092
15.64,93.182677,39.018591,10.368773,45.641449,6.967647,0.176919
15.648333,94.162843,39.932358,10.517915,46.58194,6.952205,0.175706
15.656667,95.079229,41.718475,10.432594,48.026799,6.961738,0.174435
15.665,96.448833,42.651704,10.651132,49.09569,6.993611,0.173001
15.673333,98.244471,43.133207,11.166189,50.067892,7.028822,0.171242
15.681667,100.115581,44.624699,11.639143,51.761609,7.046754,0.169104
15.69,101.953678,46.18332,11.970264,53.427999,7.06164,0.167307
15.698333,103.763209,47.322192,12.397288,54.823661,7.078728,0.166127
15.706667,105.555391,48.88602,13.275814,56.719804,7.083418,0.16505
15.715,107.213979,50.47798,13.95295,58.525296,7.091389,0.163905
15.723333,108.663012,51.524386,13.918413,59.587875,7.114148,0.162701
15.731667,110.091738,52.382374,14.237297,60.656821,7.115501,0.161569
15.74,111.476584,53.325552,15.26333,62.07551,7.092511,0.160984
15.748333,112.514388,54.284116,16.12969,63.362319,7.089857,0.161543
15.756667,113.310707,55.194873,16.612847,64.397168,7.103549,0.161991
15.765,114.162764,56.066074,16.97143,65.35845,7.114414,0.16122
15.773333,115.391552,57.093071,18.043811,66.819905,7.124037,0.161164
15.781667,116.682719,58.158459,19.444442,68.466002,7.143122,0.162032
15.79,117.412674,58.935071,20.193982,69.504218,7.176627,0.162599
15.798333,117.624687,59.328226,20.924467,70.138155,7.196911,0.16317
15.806667,117.659485,59.532092,22.107325,70.782865,7.194681,0.163876
15.815,118.111979,60.159929,23.189948,71.788818,7.208756,0.163896
15.823333,118.92,60.96,23.91,72.85,7.23,0.164
15.831667,119.601125,61.208624,24.442954,73.404084,7.220279,0.165639
15.84,120.338301,61.417222,25.306433,74.077212,7.208713,0.167194
15.848333,121.289065,62.101382,26.613275,75.32569,7.225909,0.167759
15.856667,122.129146,63.037389,27.518282,76.565189,7.26511,0.169375
15.865,122.1171,63.533512,28.129292,77.17584,7.295477,0.171299
15.873333,120.929019,63.242639,28.814154,76.987132,7.293944,0.172015
15.881667,119.547847,62.984915,29.302659,76.696767,7.276565,0.171895
15.89,118.111161,62.922345,29.587187,76.448822,7.269631,0.171837
15.898333,115.631208,62.278877,30.060814,75.626958,7.299387,0.172881
15.906667,113.026682,61.420269,30.618819,74.656705,7.330157,0.174134
15.915,111.409828,61.009331,31.00373,74.158008,7.324573,0.174295
15.923333,109.617439,60.764632,31.307536,73.708657,7.326863,0.173775
15.931667,107.048752,60.31381,31.489713,72.887564,7.344725,0.173059
15.94,104.407702,59.527937,31.348311,71.669449,7.333276,0.172355
15.948333,102.393507,59.099538,31.210965,70.849632,7.335531,0.17185
15.956667,101.05662,59.158361,31.390162,70.666217,7.37536,0.171375
15.965,99.610854,58.712553,31.899691,70.232886,7.407312,0.170304
15.973333,98.192223,57.944417,32.329398,69.54176,7.408018,0.169089
15.981667,97.558324,57.869923,32.127324,69.266843,7.383658,0.168843
15.99,97.199506,58.109596,31.886155,69.261911,7.374832,0.169052
15.998333,96.62423,58.164364,32.122427,69.269232,7.402047,0.169057
16.006667,96.108913,58.167298,32.563512,69.337921,7.434134,0.168928
16.015,95.861984,58.347076,32.848209,69.531234,7.438667,0.16903
16.023333,95.866344,58.837552,32.81767,69.874234,7.406946,0.169644
16.031667,95.807388,59.362878,32.989004,70.310274,7.393662,0.170133
16.04,95.541169,59.699726,33.498606,70.703418,7.414906,0.170113
16.048333,95.245503,59.824799,33.849079,70.874132,7.423618,0.169735
16.056667,95.47478,60.114141,34.049102,71.22101,7.420262,0.168791
16.065,96.432723,60.816111,34.346106,72.068221,7.428293,0.167363
16.073333,96.860761,61.185991,34.558296,72.519564,7.431493,0.166905
16.081667,96.694134,61.303462,34.788748,72.661617,7.435635,0.167062
16.09,96.819639,61.888121,35.329621,73.335442,7.461489,0.166211
16.098333,97.025561,62.786065,35.851712,74.244805,7.478915,0.16486
16.106667,96.879862,63.515994,35.991685,74.793778,7.463509,0.164114
16.115,96.728899,63.820657,36.06045,75.006161,7.468312,0.164002
16.123333,96.742823,63.857748,36.160732,75.076628,7.503343,0.164048
16.131667,96.801965,64.039611,36.137177,75.209365,7.53154,0.16359
16.14,96.609673,64.206641,36.021192,75.239163,7.528995,0.162694
16.148333,96.023566,64.208564,36.011967,75.109756,7.501661,0.162018
16.156667,95.283664,64.331093,36.358359,75.178732,7.488843,0.16238
16.165,94.638653,64.490473,36.781692,75.324946,7.506994,0.162988
16.173333,94.237544,64.437019,36.809022,75.207017,7.551773,0.162552
16.181667,93.672679,64.189342,36.455517,74.752898,7.569197,0.161878
16.19,92.949588,64.037285,36.050109,74.310573,7.542864,0.161905
16.198333,93.048093,64.459096,36.071386,74.647831,7.550085,0.162268
16.206667,93.447599,64.949781,36.420802,75.239852,7.588206,0.162073
16.215,93.189153,64.797541,36.729772,75.199288,7.609375,0.160694
16.223333,93.641678,65.088224,36.955046,75.599549,7.593853,0.159945
16.231667,95.114518,66.148161,37.128614,76.762253,7.568979,0.160048
16.24,95.769363,66.680902,37.262019,77.347883,7.596822,0.158579
16.248333,95.953389,66.828583,37.474729,77.585558,7.639599,0.156867
16.256667,96.351763,67.035669,37.81364,77.967127,7.64799,0.156327
16.265,96.49493,67.185521,38.031187,78.19927,7.633359,0.155163
16.273333,96.124552,67.15731,37.968295,78.070824,7.624131,0.153207
16.281667,95.305306,66.887604,37.63163,77.554008,7.645188,0.151764
16.29,93.924666,66.18182,37.29104,76.595535,7.66891,0.149776
16.298333,91.833238,64.903378,37.016718,75.091382,7.668081,0.14607
16.306667,89.000779,63.2592,36.018712,72.851466,7.673536,0.141788
16.315,85.90437,61.739096,34.595024,70.464914,7.676885,0.137676
16.323333,83.141647,60.599365,33.752825,68.67834,7.647636,0.133713
16.331667,80.249694,58.729442,32.990661,66.371413,7.63612,0.129983
16.34,76.797828,55.814524,31.941337,63.062624,7.660613,0.126201
16.348333,72.852494,53.314463,30.974528,59.976738,7.660234,0.121547
16.356667,69.095874,51.569804,30.039043,57.489486,7.637171,0.116832
16.365,66.22386,50.170421,28.944335,55.379322,7.627131,0.113286
16.373333,63.854407,48.649309,27.998135,53.356986,7.642208,0.110273
16.381667,61.478866,46.759834,27.456939,51.239642,7.675218,0.107573
16.39,58.850652,44.75979,27.207603,49.105112,7.693297,0.106402
16.398333,56.145976,43.421496,26.60578,47.285325,7.684757,0.105769
16.406667,53.695013,42.857254,25.403939,45.835147,7.66515,0.104168
16.415,51.637699,41.352893,24.72155,44.004608,7.672548,0.102048
16.423333,49.830927,39.042563,24.625208,41.887656,7.693239,0.100169
16.431667,47.944567,38.006468,24.019871,40.46902,7.669321,0.099081
16.44,46.309434,37.707657,23.256555,39.573798,7.652454,0.097584
16.448333,45.13559,37.06107,22.869134,38.680586,7.685391,0.095093
16.456667,43.834393,35.954607,22.588137,37.473926,7.702274,0.09371
16.465,42.160504,34.514079,22.223028,35.914013,7.679905,0.093233
16.473333,40.439204,33.043803,21.824821,34.307968,7.665238,0.090756
16.481667,38.918605,32.104325,21.439007,33.129722,7.679488,0.088192
16.49,37.786263,31.786738,21.052335,32.481824,7.706498,0.087219
16.498333,37.164869,31.462017,20.60976,31.920953,7.701038,0.086583
16.506667,36.48051,30.833567,20.408622,31.231176,7.673523,0.085172
16.515,34.968146,29.974386,20.779476,30.430945,7.668129,0.082556
16.523333,33.582212,29.340315,20.847304,29.695169,7.675675,0.080419
16.531667,32.912319,29.107101,20.152097,29.088103,7.684823,0.079466
16.54,32.25095,28.882036,19.372676,28.449658,7.704967,0.0781
16.548333,31.35,28.43,18.87,27.71,7.725,0.076
16.556667,30.400668,27.777207,18.574396,26.907376,7.724246,0.073906
16.565,29.453105,27.280422,18.112374,26.143278,7.718036,0.071834
16.573333,28.723602,26.912828,17.610836,25.500931,7.712085,0.069744
16.581667,28.513024,26.287065,17.61416,25.009308,7.697264,0.06771
16.59,27.92961,25.549039,17.657625,24.371474,7.682298,0.065863
16.598333,26.225448,25.122284,17.001993,23.402568,7.684289,0.064391
16.606667,25.499039,25.096029,16.234064,22.897154,7.705721,0.063513
16.615,25.802041,25.183549,15.79373,22.84783,7.731472,0.06309
16.623333,25.526019,24.957277,15.785983,22.622578,7.739253,0.062711
16.631667,24.71392,24.719801,15.864296,22.301727,7.736944,0.061789
16.64,24.082667,24.799884,15.67815,22.138201,7.734322,0.060305
16.648333,23.685257,24.658443,15.457157,21.856321,7.709371,0.059644
16.656667,23.470785,24.46789,15.232134,21.580003,7.689611,0.059099
16.665,23.35721,24.707366,14.90617,21.590925,7.716846,0.057238
16.673333,23.109322,24.985277,14.562937,21.59041,7.74926,0.055556
16.681667,22.657333,24.964632,14.296559,21.361407,7.752621,0.05517
16.69,22.242418,24.791593,14.132287,21.074377,7.742413,0.055295
16.698333,22.13,24.65,14.09,20.93,7.738,0.055
16.706667,22.401753,24.645323,14.130385,21.006435,7.747005,0.053749
16.715,22.427932,24.577872,13.987854,20.907344,7.731827,0.052573
16.723333,22.126798,24.427682,13.663344,20.597806,7.696946,0.052064
16.731667,22.145103,24.428463,13.497737,20.529436,7.699927,0.051804
16.74,22.105684,24.425267,13.508121,20.516701,7.718811,0.051053
16.748333,21.422982,24.186667,13.54081,20.203405,7.707452,0.049445
16.756667,20.918962,24.01796,13.462869,19.937868,7.695286,0.048752
16.765,20.914194,23.954069,13.296687,19.824306,7.698653,0.048994
16.773333,21.041958,23.785161,13.162673,19.6778,7.709163,0.048778
16.781667,20.696589,23.539462,13.148763,19.419246,7.716541,0.047791
16.79,19.85405,23.280744,13.173501,19.054942,7.715729,0.046397
16.798333,19.964952,22.991422,12.809399,18.718169,7.71527,0.045772
16.806667,20.649248,22.667013,12.362112,18.449858,7.719478,0.045975
16.815,20.360466,22.330079,12.520546,18.209589,7.727509,0.046178
16.823333,19.717199,22.040001,12.827673,17.98345,7.737157,0.045938
16.831667,19.501005,21.85755,12.750329,17.765549,7.74558,0.045243
