time(sec),semimem,bifem,vasmed,vaslat,rf,medgas,latgas,tfl,tibant,peronl,soleus,addmagnus,gmax,gmed, sartorius
1.936670,0.004225,0.001637,-0.013355,-0.037392,0.030877,-0.032841,0.042313,-0.080424,-0.180124,0.019547,-0.002340,-0.019133,0.017516,0.009658,0.001311,
1.937503,-0.001365,-0.033937,-0.001578,0.086578,0.036448,-0.024235,0.072905,-0.051328,-0.704234,0.009810,-0.003694,-0.023682,0.007729,-0.005362,-0.000463,
1.938337,0.003274,-0.042315,-0.007293,0.216775,0.042137,-0.008154,0.069625,0.019819,-0.315597,0.007226,-0.001221,-0.037262,0.011343,0.005867,0.003567,
1.939170,0.000591,-0.007677,-0.001515,0.289155,0.037718,-0.007332,0.058601,0.061841,0.235541,-0.037467,0.000797,-0.043094,-0.008725,0.001996,-0.000790,
1.940003,0.001265,-0.021486,-0.006834,0.219408,0.028520,-0.005595,0.035438,0.006925,0.898213,-0.035133,0.005097,-0.018753,-0.001667,-0.003700,0.003246,
1.940837,0.001024,-0.015611,-0.007999,0.158692,0.009794,-0.008280,0.030379,-0.112030,0.610843,-0.000850,-0.001603,0.009820,-0.004727,0.006786,-0.002941,
1.941670,-0.002426,0.028174,-0.009290,0.007650,0.016765,-0.012180,0.006979,-0.129838,-0.404909,0.007729,-0.001764,0.025383,-0.007384,-0.008507,0.001398,
1.942503,-0.001152,0.033484,-0.013764,-0.211120,0.028651,-0.009818,-0.019331,-0.003539,-0.488343,0.008636,-0.007296,0.010848,-0.009499,0.008710,-0.005712,
1.943337,-0.008430,-0.001762,-0.004644,-0.358098,0.020243,-0.005462,-0.016496,0.170049,0.199168,0.012880,-0.011643,-0.014400,-0.018716,-0.008856,-0.003979,
1.944170,-0.001068,-0.056453,-0.005436,-0.317982,0.014085,0.002565,0.093919,0.398465,0.329400,0.038029,0.000142,-0.012052,0.005843,0.014023,-0.004390,
1.945003,-0.006229,-0.052870,0.006437,-0.209346,-0.003748,0.009687,0.097071,0.541073,0.004325,0.042294,-0.002157,-0.037030,-0.002669,-0.008867,-0.003131,
1.945837,-0.000260,-0.021782,0.006705,-0.151177,0.015685,0.006591,0.040711,0.333014,-0.286366,0.049644,0.000376,-0.043851,0.005931,0.006550,-0.002188,
1.946670,-0.004220,-0.010130,0.026184,-0.141110,-0.002275,0.011432,-0.030464,0.041949,-0.418886,0.062531,-0.002179,-0.021210,0.010875,-0.006408,-0.002932,
1.947503,-0.000561,-0.039518,0.027331,-0.068866,-0.001818,0.017640,-0.007831,-0.116356,-0.068034,0.080351,0.004978,0.006493,0.004825,0.002001,-0.000177,
1.948337,-0.003930,-0.029311,0.018073,0.001162,-0.025706,0.017271,0.077462,-0.154265,0.048769,0.026511,0.004757,0.009670,0.009279,0.004770,-0.005671,
1.949170,-0.000898,0.009732,0.000538,0.022916,-0.029112,0.029843,0.156571,-0.128097,-0.041417,0.000497,0.002653,0.023125,0.001793,-0.012446,0.003019,
1.950003,0.003044,0.020936,-0.001020,0.037649,-0.025031,0.028330,0.079784,-0.111574,-0.087669,0.005817,-0.000265,0.027796,0.000969,0.004062,-0.000505,
1.950837,0.000420,0.002258,-0.002935,0.043140,-0.040950,-0.002697,-0.065951,-0.110365,-0.096623,-0.015057,-0.001857,0.029797,-0.003884,-0.010709,0.004360,
1.951670,0.004966,-0.012931,-0.011317,0.066021,-0.051097,0.004795,-0.150804,-0.162647,-0.046062,-0.046258,-0.001049,0.031427,-0.005452,0.009617,0.000372,
1.952503,0.000357,-0.011239,-0.006183,0.059533,-0.057309,-0.002776,-0.340505,-0.217021,-0.021936,-0.065512,-0.001346,0.030553,0.001905,-0.017664,0.003554,
1.953337,0.004753,-0.003527,-0.014547,0.068774,-0.036392,0.003100,-0.263216,-0.189591,-0.010238,-0.068396,-0.001978,0.026111,-0.003030,0.015631,0.001703,
1.954170,-0.002901,0.029267,-0.010016,0.075507,-0.020837,0.004392,-0.033236,-0.059933,-0.010222,-0.054452,-0.005380,0.013217,-0.005761,-0.003413,-0.000144,
1.955003,0.000744,0.034496,0.005272,0.120231,0.000660,0.028390,0.070496,0.004091,0.011371,-0.049311,0.001121,-0.007064,-0.014987,0.009737,-0.000918,
1.955837,-0.005979,0.021018,0.017885,0.208632,0.004321,0.032650,0.042027,0.061363,-0.010759,-0.073112,-0.009781,-0.029092,-0.019872,-0.003665,-0.005652,
1.956670,-0.003080,0.018912,0.003410,0.219117,0.006650,0.016542,-0.030907,0.071436,0.003816,-0.037499,-0.004508,-0.013966,-0.011712,0.001239,-0.001681,
1.957503,-0.001847,-0.007806,0.006861,0.104373,0.012715,0.006752,0.037094,-0.042606,0.054203,0.038311,-0.005176,-0.011288,-0.021171,0.004920,-0.004109,
1.958337,0.002142,-0.046434,-0.002887,0.010392,0.006834,0.008301,0.099853,-0.194254,0.032858,0.030426,0.006228,-0.019852,-0.003379,-0.005137,0.005831,
1.959170,0.007213,-0.059693,-0.014844,-0.005675,0.008577,-0.019557,0.061244,-0.080938,0.026482,-0.000565,0.007434,0.003511,-0.000438,0.007080,0.003575,
1.960003,0.004816,-0.057757,-0.006421,-0.003434,0.014928,-0.020823,0.052802,0.205318,0.031447,-0.010400,0.007300,0.022622,-0.007456,-0.008326,0.008041,
1.960837,0.007924,-0.050790,-0.029796,0.009054,0.006699,-0.014718,0.058049,0.316751,0.063050,0.005967,-0.003629,0.025105,0.013119,0.012732,0.003207,
1.961670,0.000510,-0.025149,-0.015837,-0.019332,0.006506,-0.030827,0.055167,0.214126,0.133992,0.034658,-0.005509,0.010636,-0.002483,-0.010160,0.004484,
1.962503,0.004396,-0.022883,-0.003597,-0.036740,0.010415,-0.024419,0.031030,0.105088,0.230119,0.061031,0.007156,-0.000809,0.008923,-0.006506,0.001493,
1.963337,-0.001632,-0.006083,-0.004205,-0.046885,0.013570,-0.034980,-0.008415,0.032332,0.143493,0.030466,0.002327,-0.023439,0.007218,-0.008654,0.000794,
1.964170,0.005005,0.017077,-0.008340,-0.032291,0.028962,-0.024934,0.036618,0.033817,0.116157,0.038788,0.009304,-0.008134,0.013012,0.007963,0.003757,
1.965003,0.001570,0.021941,0.014070,-0.034246,0.017851,-0.023680,0.096543,0.031380,-0.031137,0.047389,0.005046,-0.005109,0.017619,-0.001822,0.000004,
1.965837,0.000877,0.010249,0.007036,-0.044767,0.023429,-0.027803,0.074305,-0.007063,0.119293,0.066947,0.013357,-0.004150,0.017230,-0.000164,0.002197,
1.966670,-0.002111,0.042478,0.005970,-0.039249,0.017927,-0.025184,0.108297,-0.052408,0.119806,0.017343,0.009517,-0.007402,0.021466,0.006832,-0.004926,
1.967503,-0.002212,0.085564,0.003407,-0.035663,0.021634,-0.043068,0.100860,-0.068991,0.035010,0.026436,0.017021,-0.011057,0.005153,-0.002346,0.001063,
1.968337,-0.000494,0.081716,0.014158,-0.023911,0.008752,-0.034992,0.065879,-0.082329,0.079059,0.024939,0.004738,-0.005200,0.014375,0.008160,-0.005320,
1.969170,-0.008252,0.066211,0.020379,0.079654,0.004897,-0.028347,-0.024866,-0.072769,-0.080145,-0.009746,-0.013146,-0.015009,-0.001528,-0.010783,-0.003021,
1.970003,-0.005193,0.055552,0.007885,0.212658,0.002567,-0.035723,-0.152897,-0.084126,-0.333707,-0.035669,-0.036788,-0.015761,-0.000902,0.009490,-0.009282,
1.970837,-0.011155,0.036474,0.006744,0.149155,-0.014901,-0.015236,-0.251206,-0.075983,-0.766505,-0.060932,-0.030184,-0.021492,-0.002670,-0.018909,-0.006862,
1.971670,-0.003098,0.007609,0.000631,0.013400,-0.014431,0.004496,-0.199975,-0.071234,-0.492947,-0.062352,-0.010581,-0.009916,-0.004092,0.011899,-0.006139,
1.972503,-0.006960,0.003897,0.010453,-0.119169,-0.020477,0.028418,-0.103535,-0.052024,-0.113175,-0.037345,-0.001486,-0.002234,-0.008378,-0.005355,-0.004059,
1.973337,0.000906,-0.012209,-0.002241,-0.208655,-0.013554,0.035984,-0.037667,-0.025968,-0.055363,-0.019334,0.014492,0.009802,-0.007753,0.005318,0.000903,
1.974170,-0.000551,-0.006240,-0.000831,-0.267329,-0.008049,0.040816,-0.135523,-0.003420,-0.183866,-0.047845,0.014456,0.004078,-0.004819,-0.003841,-0.000406,
1.975003,0.002553,0.002256,-0.000272,-0.267621,-0.001721,0.053929,-0.278171,0.034418,-0.199474,-0.090071,0.020678,0.007919,-0.009959,-0.000332,0.004069,
1.975837,0.001982,0.003033,0.004162,-0.215210,-0.007132,0.052907,-0.200958,0.064850,-0.031255,-0.098863,0.008890,0.000279,-0.007922,0.008521,-0.001081,
1.976670,0.001245,-0.012017,0.001938,-0.141697,-0.003426,0.056516,-0.076089,0.063967,0.034644,-0.017302,0.006094,-0.001741,-0.012600,-0.001696,0.005967,
1.977503,0.005688,-0.023535,-0.000386,-0.054716,0.019424,0.050090,0.010283,0.036551,0.279525,0.042007,0.007248,0.012090,-0.016523,0.013419,0.000342,
1.978337,0.001427,-0.038711,0.004509,-0.026582,0.031008,0.062585,0.021588,0.028740,0.572824,0.051754,0.008684,0.010196,-0.002606,-0.018156,0.006308,
1.979170,0.008301,-0.050388,-0.008408,0.026645,0.032966,0.034900,0.041632,0.000767,0.641262,0.030101,-0.009745,0.017607,0.003663,0.012677,0.003727,
1.980003,0.001592,-0.069105,-0.012896,0.280315,0.019004,0.032122,0.084318,-0.016940,0.436590,0.023284,-0.026987,0.010676,0.007773,-0.007303,0.004959,
1.980837,0.006482,-0.088917,-0.013841,0.455221,0.010611,0.009768,0.326644,-0.031187,0.158159,0.063193,-0.021225,0.019465,0.003617,0.016661,0.003446,
1.981670,0.000082,-0.067711,-0.001636,0.410405,0.001047,0.017488,0.618739,-0.046338,-0.106118,0.041334,-0.022525,0.017576,0.003402,-0.000424,0.001632,
1.982503,0.003607,-0.056599,-0.019465,0.312065,-0.020379,0.020694,0.573283,-0.037463,-0.096254,0.015377,-0.015019,0.014468,0.009873,0.002780,0.003179,
1.983337,-0.000643,-0.033908,-0.006602,0.199142,-0.023313,-0.011090,0.268930,-0.013971,0.009612,0.042834,-0.020377,0.009678,0.006091,-0.024234,-0.002133,
1.984170,0.001067,-0.029991,-0.006688,0.061595,0.000489,-0.010689,-0.013966,-0.005871,0.027201,0.061129,-0.012050,-0.000156,0.012962,-0.006394,0.002939,
1.985003,0.000347,-0.021949,-0.010112,-0.119009,0.006793,-0.011181,-0.079908,-0.009155,0.007945,0.022783,0.009350,-0.001309,-0.006744,0.004572,-0.002508,
1.985837,-0.002498,-0.010839,-0.004819,-0.261464,-0.017960,-0.027793,-0.122670,-0.057055,0.017749,-0.009209,0.054961,-0.002028,-0.014420,-0.007969,0.001670,
1.986670,0.000166,-0.029001,-0.001187,-0.307298,-0.055729,-0.024779,-0.097843,-0.150463,-0.014987,0.017616,0.070310,0.007596,-0.002586,0.010151,-0.004211,
1.987503,-0.006310,0.014514,0.003836,-0.299507,-0.061305,-0.015219,-0.067379,0.019779,-0.012181,0.030135,0.063941,-0.005403,-0.000078,-0.007595,-0.001532,
1.988337,-0.001935,0.082474,-0.001042,-0.250872,-0.056299,-0.010962,0.020606,0.322599,-0.035066,0.019316,0.040281,0.000014,0.009434,0.016001,-0.007078,
1.989170,-0.009747,0.091251,-0.000868,-0.173865,-0.039427,-0.043991,0.006366,0.244985,-0.065366,-0.017163,-0.007535,-0.002252,-0.005020,-0.007714,-0.005740,
1.990003,-0.002280,0.056547,-0.000832,-0.085228,0.006931,-0.036253,-0.097409,0.072257,0.011188,-0.022570,-0.020911,-0.008389,0.002341,0.006709,-0.003774,
1.990837,-0.005320,0.048218,0.008676,-0.035425,0.028841,-0.039540,-0.177906,-0.078280,0.090085,-0.032484,-0.057369,-0.027402,-0.011965,-0.007409,-0.004686,
1.991670,-0.002995,0.044409,0.007511,-0.044096,0.045154,-0.040774,-0.237649,-0.118625,0.044574,-0.021143,-0.089438,-0.025874,0.002572,0.005017,-0.002983,
1.992503,-0.005833,0.077268,0.012453,0.041080,0.046198,-0.046238,-0.190169,-0.024418,0.061365,-0.025033,-0.058516,-0.021500,-0.009737,-0.003926,-0.006597,
1.993337,-0.000863,0.107064,0.070646,0.140642,0.026722,-0.019780,-0.165031,0.128293,0.027388,-0.032266,-0.020140,-0.008933,-0.001737,-0.001431,0.002630,
1.994170,0.003370,0.113132,0.037887,0.188087,0.024510,-0.023344,-0.175347,0.103844,0.136035,-0.040710,0.005256,-0.003880,-0.008672,0.004418,-0.001087,
1.995003,0.001222,0.087007,-0.017474,0.180840,-0.000783,-0.034628,-0.258456,0.014776,0.410476,0.010060,0.024701,0.000997,-0.006887,-0.012167,0.004834,
1.995837,0.005509,0.052566,-0.013200,0.180704,-0.031520,-0.034366,-0.407263,0.007198,0.039910,0.002103,0.007841,0.007850,0.001637,0.007256,0.000252,
1.996670,0.004481,0.027125,0.005838,0.140524,-0.041677,-0.019907,-0.388058,-0.025315,-0.650517,-0.059835,0.029762,-0.001921,-0.001104,-0.009484,0.008054,
1.997503,0.013395,-0.017319,-0.011946,0.087745,-0.046285,-0.000799,-0.199190,-0.087709,-0.429062,-0.049994,0.038598,-0.003880,0.017242,0.016194,0.009014,
1.998337,0.004173,-0.052767,-0.046570,0.050259,-0.049702,0.018922,0.176415,-0.094292,-0.255059,-0.068139,0.003079,-0.008077,0.008302,-0.001919,0.007249,
1.999170,0.006566,-0.075470,-0.032281,0.027259,-0.045618,0.033394,0.500869,-0.095927,-0.801515,-0.054874,-0.017883,0.009159,0.023041,0.010639,0.004588,
2.000003,0.000734,-0.059700,0.026489,0.003432,-0.026514,0.015400,0.428864,-0.063054,-0.941134,-0.001917,-0.023972,-0.014406,0.009118,-0.006249,0.001942,
2.000837,0.002084,-0.041969,0.017580,-0.009076,-0.029748,0.020739,0.369335,-0.056740,-0.463005,0.003955,-0.000379,-0.049758,0.019173,0.003568,0.002970,
2.001670,-0.003275,-0.051906,0.025062,-0.021318,-0.015945,0.026782,0.568088,-0.092875,0.261255,0.025045,0.002549,-0.052018,0.008034,0.003929,-0.004540,
2.002503,-0.006039,-0.103867,0.008954,-0.037790,-0.004191,0.034551,0.465257,-0.083272,0.157085,0.051639,0.008012,-0.015677,0.003316,-0.010049,-0.002892,
2.003337,-0.004843,-0.096064,-0.022966,-0.037042,0.008684,0.027521,0.102161,-0.018467,0.315167,0.072492,0.010365,0.035172,-0.007653,0.001613,-0.008115,
2.004170,-0.004575,-0.074399,-0.042620,-0.042334,0.005228,0.048520,-0.065627,0.036703,0.434582,0.092991,0.015408,0.053387,-0.003364,-0.010829,0.000538,
2.005003,0.002235,-0.150973,-0.048330,-0.038310,0.012369,0.036612,-0.002311,0.024886,0.287478,0.062368,0.009861,0.058506,-0.011748,0.013509,-0.001201,
2.005837,-0.001965,-0.165959,-0.014150,-0.048975,0.007723,0.019512,-0.020015,-0.021538,0.218023,0.017435,-0.007959,0.064568,-0.008090,-0.012195,0.000548,
2.006670,0.004942,-0.075783,-0.009504,-0.049949,0.034343,0.036520,-0.250208,-0.101619,-0.272109,0.005528,-0.005713,0.061801,-0.015134,0.009257,0.002117,
2.007503,0.000674,-0.005772,0.014904,-0.056359,0.053166,0.048044,-0.242858,-0.007491,-0.770057,-0.034055,-0.009352,0.008233,-0.009995,-0.007583,0.003043,
2.008337,0.007351,0.044950,0.028564,-0.059819,0.073631,0.020281,-0.107327,0.214653,-0.525067,-0.038579,-0.000123,-0.024129,-0.010226,0.008545,0.005456,
2.009170,0.002384,0.058651,0.026757,-0.056352,0.142996,-0.025495,-0.105422,0.243659,0.110771,-0.051364,0.022109,-0.034543,-0.008354,-0.006294,0.001875,
2.010003,0.004234,0.038817,0.027957,-0.053559,0.217718,-0.042080,-0.221086,0.017005,0.348699,-0.054853,0.031081,-0.026392,-0.002854,-0.002508,0.004503,
2.010837,0.000537,0.054848,0.048809,-0.042701,0.263851,-0.053234,-0.327341,-0.154145,0.524726,-0.003267,0.025549,-0.023356,-0.004562,0.000221,-0.001311,
2.011670,-0.000620,0.067656,-0.013061,-0.055761,0.254008,-0.049002,-0.271578,-0.199719,1.440433,0.031062,0.020750,-0.020584,-0.000051,-0.004211,0.001521,
2.012503,-0.002596,0.093074,-0.083941,-0.068101,0.177584,-0.072692,-0.081093,-0.070559,1.540874,0.056061,-0.023624,0.004929,-0.003053,0.010289,-0.005924,
2.013337,-0.007069,0.113053,-0.024656,-0.068347,0.109279,-0.100331,-0.103930,0.185752,1.368611,0.076901,-0.052207,0.025375,-0.005022,-0.013955,-0.002283,
2.014170,-0.004424,0.086186,-0.003195,-0.033978,0.058194,-0.038224,-0.249303,0.326152,0.863360,0.057553,-0.018942,0.035530,-0.005345,0.007131,-0.008001,
2.015003,-0.010983,0.056191,-0.007186,-0.007162,-0.000876,0.000863,-0.175278,0.189824,-0.326207,0.053381,-0.004266,0.022386,0.000405,-0.008696,-0.007206,
2.015837,-0.005838,0.026032,0.044102,0.022576,-0.091279,-0.002919,0.000617,-0.007779,-0.064182,0.076108,-0.007134,0.011544,0.016808,0.013484,-0.007981,
2.016670,-0.010195,0.017115,0.056532,-0.010892,-0.185966,0.037990,0.153207,0.047823,0.094964,0.048649,-0.012459,-0.003746,0.001297,-0.004148,-0.007576,
2.017503,-0.002835,0.015427,0.022637,-0.017291,-0.259979,0.070301,0.420809,-0.012947,-0.865552,-0.051610,-0.009120,0.004413,0.015214,0.012718,-0.002930,
2.018337,-0.003739,0.007544,0.014905,0.026958,-0.298230,0.082218,0.599459,-0.198800,-1.112177,-0.126432,0.027740,0.010665,0.014007,-0.000617,-0.003956,
2.019170,0.000224,-0.049422,-0.009383,0.067761,-0.336230,0.089704,0.436493,-0.268508,-0.979908,-0.123506,0.040279,0.009041,0.017820,-0.004633,0.001410,
2.020003,0.000669,-0.060291,-0.016345,0.113412,-0.318800,0.042183,0.305283,-0.240553,-0.976297,-0.100233,0.063586,0.006394,0.026200,0.000365,-0.002083,
2.020837,0.003407,-0.076841,-0.021846,0.147167,-0.309414,0.001833,0.253101,-0.105028,-0.803162,-0.062890,0.120395,-0.004755,0.016565,-0.006529,0.006022,
2.021670,0.006769,-0.028183,-0.014590,0.183084,-0.266208,0.025635,0.288283,0.122488,-0.328570,-0.061854,0.062545,-0.004261,0.010436,0.012829,0.002998,
2.022503,0.004354,0.028990,-0.002204,0.166843,-0.214096,0.025297,0.310360,0.245602,-0.095252,-0.064942,-0.051820,-0.021102,-0.005308,-0.008699,0.008386,
2.023337,0.008686,0.109235,0.016841,0.132604,-0.144076,-0.013319,0.043375,0.159936,-0.168707,-0.016628,-0.080164,-0.023973,0.010384,0.008382,0.002817,
2.024170,0.002378,0.187726,-0.013605,0.069036,-0.060080,-0.005175,-0.157982,0.032719,-0.422690,0.039743,-0.038186,-0.026268,-0.023811,-0.011154,0.005068,
2.025003,0.006038,0.093149,-0.042730,0.016060,0.012017,0.007051,-0.239459,-0.047855,-0.207490,0.053501,-0.075697,-0.016499,-0.004434,0.007154,0.003854,
2.025837,-0.000165,-0.005699,0.008049,-0.021361,0.097773,-0.001010,-0.291894,-0.060880,0.476363,0.074839,-0.147495,-0.023758,-0.027607,-0.010701,0.001930,
2.026670,0.001478,-0.034476,0.020476,-0.045753,0.155617,0.001820,-0.336063,-0.026647,0.915228,0.090167,-0.098205,-0.031044,-0.043884,0.003943,0.000675,
2.027503,-0.002916,-0.045029,0.001264,-0.078881,0.168685,-0.028354,-0.363716,-0.011825,0.406369,0.040576,-0.036423,-0.042561,-0.016025,-0.003388,-0.003111,
2.028337,0.000390,-0.095152,-0.035093,-0.115508,0.217600,-0.034098,-0.422258,-0.031356,0.014088,0.001282,-0.029083,-0.047550,-0.031146,-0.001568,0.001257,
2.029170,-0.000198,-0.131705,-0.020698,-0.134530,0.215259,-0.031671,-0.371821,-0.032120,0.097028,-0.014454,-0.035847,-0.037232,-0.014316,0.006808,-0.001630,
2.030003,-0.001934,-0.093448,-0.007434,-0.121252,0.224058,-0.026794,-0.222027,-0.020198,0.530332,0.015173,-0.031484,-0.026173,-0.013132,-0.000082,0.001351,
2.030837,-0.000240,-0.032966,0.012321,-0.084937,0.216928,-0.035549,-0.050811,-0.023946,0.495830,0.043608,0.006340,-0.020238,-0.018734,0.014077,-0.004296,
2.031670,-0.005037,-0.037009,-0.006605,-0.075429,0.203822,-0.026247,0.027936,-0.011442,0.052312,0.022919,0.070961,-0.033691,-0.002118,-0.007935,-0.000109,
2.032503,0.001981,-0.042777,-0.024550,-0.064746,0.197691,0.022135,0.090637,-0.016530,-0.320871,0.019005,0.192793,-0.039753,-0.010884,0.015819,-0.002573,
2.033337,-0.002230,-0.018891,0.039804,-0.051297,0.155113,0.047476,0.103899,-0.001944,-0.729820,0.068620,0.163747,-0.017144,0.018907,-0.039478,0.000974,
2.034170,0.006125,-0.031158,0.065138,-0.022800,0.145677,0.032989,0.118895,0.000918,-0.374090,0.071343,0.067475,0.002909,0.017070,0.012638,0.003201,
2.035003,0.001405,-0.039473,0.058302,-0.002973,0.091660,0.026448,0.164858,-0.000434,0.189509,0.027918,0.040722,0.015109,0.031212,-0.004379,0.003797,
2.035837,0.008321,-0.037594,0.030114,0.012395,0.057493,0.040852,0.152328,0.001813,0.662661,0.065742,0.027197,0.053966,0.049885,-0.003249,0.007482,
2.036670,0.004280,-0.017435,-0.010747,0.028904,0.007305,0.028792,0.090131,0.000059,0.626664,-0.083750,-0.009562,0.057229,0.043174,0.000008,0.003721,
2.037503,0.003920,-0.000959,-0.019440,0.052009,-0.023413,-0.050566,0.001292,0.015080,0.270422,-0.165894,-0.035529,0.032205,0.033039,-0.000255,0.006387,
2.038337,0.002196,0.015973,-0.001172,0.074816,-0.055974,-0.190584,-0.010139,0.016988,0.008208,-0.056329,-0.068114,0.001590,0.004053,0.009240,-0.001617,
2.039170,-0.000447,0.004396,-0.002503,0.067707,-0.076626,-0.216005,-0.012387,0.015256,-0.065690,-0.021923,-0.064764,-0.056501,0.008684,-0.002942,0.002431,
2.040003,0.001169,0.017292,-0.024673,0.068977,-0.083088,-0.129023,0.011762,-0.054503,-0.185364,0.015008,-0.063198,-0.083719,-0.011227,0.014622,-0.002381,
2.040837,-0.005021,0.070723,-0.018109,0.051624,-0.114903,-0.038480,-0.082545,-0.053440,-0.511831,0.005202,-0.049872,-0.035773,-0.003980,-0.010545,-0.000960,
2.041670,-0.000566,0.152373,-0.025400,0.064955,-0.103287,-0.081289,-0.125244,0.014312,-0.681995,-0.060311,0.010421,0.106418,-0.015688,0.002122,-0.003386,
2.042503,-0.006378,0.195305,-0.014822,0.248927,-0.118764,-0.082781,-0.008557,0.081287,-0.710284,-0.089786,0.106188,0.232678,-0.010066,-0.003834,-0.003411,
2.043337,-0.001256,0.169206,-0.003324,0.720932,-0.107647,0.042909,0.009660,0.122579,-0.710194,-0.116288,0.056712,0.242725,-0.007899,0.012482,-0.003487,
2.044170,-0.005658,0.122196,-0.003429,0.743430,-0.121518,0.057387,-0.088929,0.082299,-0.698826,-0.116266,-0.029879,0.243478,-0.001438,-0.007982,-0.004536,
2.045003,-0.001735,0.057085,-0.014378,0.259597,-0.095515,0.081141,-0.135172,-0.033352,-0.542734,-0.030616,-0.055071,0.223888,-0.002158,0.000082,-0.001835,
2.045837,-0.004293,0.038482,-0.003217,-0.318620,-0.079647,0.223200,-0.201819,-0.077796,0.156358,0.016514,-0.031132,0.149254,0.017072,-0.004372,-0.005307,
2.046670,-0.003876,-0.024176,0.009303,-0.729393,-0.068355,0.335162,-0.162390,-0.116871,0.611348,0.038150,0.001286,0.098245,0.008770,-0.000746,-0.000917,
2.047503,-0.000791,-0.064277,0.013574,-0.975608,-0.052534,0.277613,0.350630,-0.141801,0.709793,0.049604,-0.023187,0.066685,0.031964,0.018286,-0.004231,
2.048337,-0.000685,-0.087376,-0.010083,-1.039690,-0.017556,0.196610,0.729362,0.105663,0.824383,0.064199,-0.061277,-0.000402,0.014159,-0.000683,0.004128,
2.049170,0.003312,-0.129990,0.041492,-0.760135,-0.008260,0.052040,0.691038,0.329875,0.771223,0.074042,-0.063757,-0.051308,0.021412,0.013454,-0.002388,
2.050003,-0.001159,-0.159808,0.017252,-0.271911,0.014162,-0.095524,0.511464,0.303699,0.606181,0.100376,-0.002000,-0.144309,-0.009606,-0.034519,0.002773,
2.050837,0.003912,-0.172583,-0.014125,-0.252122,0.022485,-0.141728,-0.126552,0.163924,0.835771,0.123843,0.151409,-0.239837,-0.000768,-0.003763,0.000236,
2.051670,-0.003288,-0.147117,0.003380,-0.511784,0.010117,-0.091031,-0.545677,0.051462,0.938271,0.084337,0.189052,-0.321623,-0.025458,-0.014212,-0.000839,
